Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-1,26,-16,-50,-18,-6,-2,-2,-7,-31,10,10,0,-3,-1,-2,0
0,1,6,-20,1,3,0,-2,-5,9,-3,70,-4,0,-4,-3,0
0,1,13,-2,9,2,-2,-1,2,5,12,-19,5,-2,-1,2,0
-3,-4,-41,-17,-6,-4,-2,-2,1,3,7,0,-7,-1,-2,-1,0
3,-11,-27,5,4,2,0,0,-3,6,-12,5,-10,-4,-1,0,0
0,-5,28,8,11,4,2,1,-2,1,-30,-16,-6,-4,0,-2,0
-2,-3,-17,9,-7,-7,-1,-1,-1,3,15,6,3,1,0,-2,0
1,-3,-29,8,9,0,0,1,-2,-4,42,-23,-9,-3,0,-1,0
-1,15,-21,-6,-7,-2,-1,-3,0,7,-9,3,13,3,0,1,0
-2,-16,-8,-13,-3,-3,-2,-3,-3,6,58,7,-17,-8,-4,-2,0
-3,-12,15,-12,-3,-2,-1,-2,2,10,64,51,16,9,3,1,0
-4,0,-33,-37,-6,-5,-2,-4,3,-7,14,12,0,1,3,2,0
-3,-6,-80,-2,0,-4,-3,-3,0,-7,70,-23,-11,-4,-3,-2,0
1,0,75,15,2,2,0,-1,-3,-5,-83,-10,-9,-1,1,-2,0
1,2,0,13,4,4,1,0,1,17,82,7,3,5,2,2,0
-2,-17,-103,-22,-4,-2,0,-2,-7,-8,61,-11,-13,-6,-3,-4,0
-3,-16,17,-4,-8,-6,-3,-1,-1,4,-10,-5,-2,-5,-5,-2,0
3,9,77,2,-1,1,-2,2,2,2,-32,10,5,3,3,1,0
-1,-15,4,13,3,-3,1,-1,0,-7,-13,-14,-4,-1,1,0,0
-3,3,-72,-15,0,1,-2,0,-2,-4,-21,-6,-3,-2,-3,-1,0
1,1,44,37,7,2,0,1,2,8,-49,-29,0,-1,1,0,0
-3,-11,34,-15,-5,-3,-3,-1,2,4,-9,15,4,1,0,2,0
0,10,22,-7,-5,0,0,-1,-4,-8,-44,8,-6,-5,-3,-1,0
-3,-13,8,7,-3,-2,-1,-1,-2,-6,-47,-9,-3,-2,-4,-2,0
1,5,45,10,7,3,0,0,-7,-12,-110,-21,-2,0,-1,0,0
-7,9,63,11,-1,-3,0,-2,3,8,34,12,2,3,-2,1,0
0,-14,-43,-23,-1,1,-1,0,5,2,9,8,2,-1,-10,3,0
0,3,-12,4,-2,-14,19,0,-4,1,42,5,-3,10,-5,-11,0
6,-2,-47,-5,-3,-4,-16,21,-7,-7,-9,-7,-8,-2,-10,-32,0
4,1,-16,3,4,13,9,1,2,5,21,-2,0,-11,-1,-4,0
-2,3,10,9,-1,1,3,0,3,-11,-50,-13,-5,-5,-6,7,0
-1,7,24,3,-1,-5,-11,-1,0,-2,10,-12,-3,0,5,2,0
-5,-2,-25,4,7,5,3,-11,2,10,21,9,1,-3,4,4,0
-1,-21,-5,-2,1,2,-3,-7,-8,3,-25,-4,-5,-1,-2,3,0
-1,10,44,2,-6,-5,1,-5,0,5,-22,22,2,0,2,0,0
0,-6,-26,-19,-2,1,0,1,4,-5,4,2,3,-2,0,3,0
3,3,39,6,-3,-6,0,3,-17,-16,12,-5,-3,2,3,-6,0
4,15,6,8,0,-4,-5,-2,-3,-9,-45,-2,2,2,-5,14,0
-4,5,-6,-4,-3,-13,9,-42,6,-3,7,-11,-4,4,-26,14,0
3,-1,0,4,4,13,4,-3,0,2,4,0,-1,-2,6,6,0
-9,-8,3,-1,-2,1,7,7,19,-4,-14,-6,-3,-8,-1,-4,0
-7,3,48,9,-1,-6,-8,-3,2,-3,-68,-13,-4,-1,-2,-5,0
-1,-9,14,-6,-1,0,-1,4,-5,4,29,8,1,-1,10,-2,0
1,5,-7,-7,-2,1,1,6,2,-7,32,5,2,-1,1,-6,0
-2,-5,-14,-12,-2,1,-4,0,-5,14,2,-7,-2,0,6,2,0
5,-1,33,9,2,-1,-7,-1,-1,1,-18,-4,-3,-4,-1,-5,0
0,-8,-24,4,-3,2,-2,2,-1,-3,-3,-7,-5,2,3,1,0
0,-8,-75,-6,7,0,3,1,0,6,24,0,0,-2,-1,-6,0
-1,-19,4,5,-5,0,-4,3,-1,5,9,-7,-5,0,2,-1,0
-4,-24,-19,1,2,-1,-2,-1,1,28,2,3,4,0,-1,1,0
1,1,-1,0,-1,-1,-4,1,-4,-3,3,-4,-3,-5,0,-2,0
-1,-14,-2,-4,-8,-2,-3,-4,2,-5,9,10,0,-1,-2,-2,0
-6,4,0,-16,0,1,-1,1,0,-3,-1,4,3,0,3,-2,0
1,6,-12,2,-1,0,0,2,0,-7,8,-3,-3,-2,0,-3,0
-1,4,4,4,1,0,-2,-2,0,-4,-1,10,2,-3,2,0,0
-4,-7,-38,-13,-6,-4,-4,-2,-4,-2,24,1,-4,-1,1,-3,0
-1,5,59,-7,0,1,-1,-2,-1,7,27,0,3,3,0,3,0
-2,-6,-32,3,-1,-3,-1,-1,1,0,-9,-11,-6,-2,0,-2,0
-1,-1,-28,-26,-3,-1,0,0,1,4,36,11,3,0,-1,-1,0
2,11,18,7,-5,-2,-1,-1,-2,-12,-21,-12,-1,1,-1,0,0
2,3,3,11,0,1,-1,-1,-3,-2,-24,-5,-1,1,0,-1,0
-1,1,-7,-5,-4,-5,-1,-1,-3,-2,20,8,0,-1,-1,-1,0
2,1,-16,1,1,-3,-2,0,-2,-6,5,1,3,-1,2,-1,0
-1,1,-9,1,-2,1,-1,-2,-1,-9,-52,-15,-3,-2,-1,-2,0
-2,2,-17,1,0,0,-2,-3,0,-2,-8,-3,-2,-2,0,-1,0
1,3,44,13,4,-1,0,0,0,2,26,-2,-2,0,2,-2,0
0,0,25,3,2,-1,1,1,-2,-4,-47,-18,-5,-2,-1,0,0
-1,1,15,-9,-5,-1,-1,-3,1,-5,-22,13,-2,-6,-3,0,0
0,-5,34,22,8,8,1,-1,0,1,-22,-10,0,0,1,-2,0
-1,-9,35,-15,-5,-3,-1,-1,-1,11,46,2,-4,-3,-2,-3,0
1,6,-20,4,-2,-2,-1,1,-1,-3,12,9,-2,0,-2,-2,0
2,-2,-21,0,2,3,0,3,-3,-7,-11,2,1,1,-1,-1,0
-4,-7,-32,-3,-2,-2,-1,-2,0,-4,4,-3,0,1,-2,0,0
0,1,4,-3,-1,-2,-1,0,-1,-3,12,2,2,0,-2,-3,0
2,1,-12,-2,-1,-1,-1,-1,-3,-4,-6,-4,0,-3,-1,-3,0
-2,4,19,2,-1,-2,-1,-1,-2,-4,-37,-2,0,0,0,0,0
-1,-2,-9,-6,-1,-2,-1,-2,1,-5,6,-2,-2,-4,-1,-1,0
-1,7,11,6,1,2,1,-1,-3,-6,10,-4,-3,-3,0,0,0
-1,1,-12,-4,0,-1,-1,0,-1,-2,-3,-1,-2,0,-2,-3,0
-1,-3,-6,-1,0,3,-1,-2,0,-3,-1,-19,-4,-1,-1,1,0
-1,0,4,7,1,-2,-2,-1,-1,0,9,9,4,-1,0,0,0
-1,1,-3,8,-2,-3,-1,-1,-1,1,-15,-6,-2,2,0,-1,0
-1,5,31,3,-1,-1,-1,0,-1,1,17,-7,-4,0,0,0,0
-3,-10,-34,-15,-3,-2,0,-2,1,-6,-30,-2,-3,-3,-1,1,0
0,-6,-7,-7,-3,-1,-2,0,-1,-2,-14,11,1,2,0,-1,0
1,8,39,8,4,0,-3,-1,0,-1,10,11,-2,-2,0,0,0
-4,-3,-12,-1,-2,-2,-3,0,-3,-4,-8,-16,-2,-1,-2,1,0
-1,-9,19,6,-1,0,1,0,1,0,10,4,1,0,0,0,0
-1,0,-33,-6,-4,-2,-3,-3,0,-1,19,0,-1,-3,-1,0,0
-1,0,-9,-6,-2,-1,-2,0,0,0,39,11,3,0,-1,-1,0
0,-5,-3,-1,-4,-1,1,-2,-2,2,-6,-3,4,2,-1,-3,0
-1,1,-2,-2,-3,-2,0,0,-1,-7,-9,-1,1,0,0,-2,0
1,4,3,1,0,-1,-1,-1,-2,1,-12,-4,-4,-2,-1,0,0
0,-4,-11,6,-2,-4,-3,-1,-1,-3,-7,-14,1,0,1,1,0
0,-4,24,-1,2,2,1,0,0,0,-27,6,-1,-3,0,0,0
-3,-1,6,-10,-2,0,-1,-3,-3,3,9,-3,-2,-2,-2,0,0
-1,1,18,2,-1,-1,-1,-1,0,0,11,7,2,2,0,0,0
-1,2,-14,-11,-10,-4,-1,0,-3,-7,33,20,-1,1,-2,-4,0
0,7,-7,-7,6,2,2,1,-2,-8,-20,-6,-1,-3,-2,-1,0
0,1,15,4,1,0,-3,-2,0,-3,-20,-5,-2,-1,-1,-2,0
-1,-1,12,2,-2,-2,-2,-1,0,2,13,2,-1,0,-1,-2,0
1,0,-6,-4,-1,-2,-1,-1,-1,1,-4,1,-1,-1,0,-1,0
-3,-4,-8,2,-1,-2,-2,-2,0,4,-3,-5,-2,-2,-1,-1,0
-1,-3,-6,-3,-2,-1,-2,-1,1,5,8,32,3,0,0,-1,0
-3,-12,-98,-41,6,2,1,2,-1,8,6,-5,-4,-2,-1,-1,0
1,2,19,2,-1,0,-2,0,2,3,7,3,-2,0,-3,-1,0
0,1,27,14,-4,-2,-2,-1,0,-3,1,1,0,0,-1,-3,0
-3,0,3,8,3,1,0,-2,-4,-14,-36,-16,0,-2,-1,-2,0
-2,5,59,14,-3,-3,-2,-2,-1,6,-76,-23,-5,-4,-1,0,0
-1,-10,10,-2,-3,-3,1,0,-4,30,-1,2,0,1,1,-1,0
0,-4,13,-10,-4,-1,-1,-2,0,-10,27,9,-3,-6,-3,1,0
-1,12,-19,1,6,7,-1,-1,-1,2,-16,-11,1,-1,1,1,0
2,2,-9,7,-1,-1,0,2,-6,-45,11,2,-3,-1,-2,-3,0
1,9,-13,-3,-1,-1,-1,0,-4,-43,-5,-7,-4,-2,-3,-4,0
0,15,20,2,-4,-1,0,-1,0,-2,-4,5,2,1,-1,-1,0
0,-14,27,1,0,-4,0,-1,-1,-5,-67,-17,-2,-1,-1,0,0
1,-2,14,8,-2,-3,0,-2,-1,9,19,-10,-4,-2,0,-1,0
0,-7,10,1,2,-1,1,-1,3,19,7,8,2,0,0,0,0
0,1,-3,-5,-3,-3,-3,-3,-2,-11,8,20,1,-5,0,-2,0
-3,-7,-18,-12,-4,3,-1,-2,2,6,10,-1,-4,-4,-1,0,0
1,15,-1,-3,0,1,-1,-2,-2,-13,12,7,1,0,0,-1,0
-1,0,-45,0,-1,-2,0,1,-1,-5,-38,-8,-1,1,1,-2,0
-1,-16,26,0,1,1,-3,-1,-1,17,-10,-6,-2,0,-2,-1,0
-1,-6,3,9,-3,-5,-1,-2,1,2,29,-11,-2,0,0,-1,0
0,-3,-12,-1,3,-1,-2,1,0,1,5,1,4,3,-2,-2,0
-3,-11,12,-2,-4,-2,-2,-1,0,-11,21,3,-4,-5,-2,-1,0
-2,6,-13,-2,-4,0,0,0,3,6,-16,-5,3,1,1,1,0
-3,7,-48,-1,-2,-1,-2,-2,-1,-3,55,5,0,-3,-2,-2,0
-2,-18,-53,-26,-3,-1,-1,-1,2,5,44,15,1,2,-1,-1,0
0,8,12,-8,-4,-2,-1,-1,-2,2,12,13,0,-1,0,-2,0
-1,-4,-8,-3,-3,-4,-1,-2,0,3,-6,-10,4,5,1,1,0
1,-2,23,15,8,1,0,2,0,-11,-40,-10,-3,-1,-2,-1,0
-2,23,40,12,-3,-3,-3,-3,-3,-17,-37,-6,-7,-3,-1,0,0
0,-1,15,2,-1,-1,-2,-2,2,-6,-32,-6,1,-1,-2,-1,0
-2,-11,-26,-4,0,0,-2,-2,-3,10,52,-16,-7,-5,-3,-2,0
2,3,10,2,3,-1,1,1,-4,-12,-43,-10,-1,-2,-2,-2,0
2,-4,7,18,4,-1,2,-1,-2,7,61,11,-2,-2,-3,-1,0
-4,-10,-72,-43,-6,0,-2,-2,1,6,26,14,3,2,0,0,0
-4,-9,-5,-3,-3,-1,-1,-1,0,-7,-20,-15,1,2,0,-1,0
2,23,68,30,0,-1,0,0,-2,2,-53,-20,-7,-2,-1,0,0
1,45,31,4,-3,0,-2,-1,-1,-30,-3,9,-1,-1,-2,-2,0
-3,-21,-22,-12,0,-2,-3,-3,-2,0,41,12,-2,0,-2,-2,0
2,-3,-1,-4,2,-1,0,1,-2,16,13,1,-1,-1,-2,-1,0
0,-14,-29,15,4,5,0,-2,-1,-14,-13,-18,-2,-1,-1,-1,0
-3,-13,-13,8,-7,0,-2,0,1,14,18,0,8,3,0,-1,0
-6,-26,31,-11,-8,-6,-4,-3,2,11,6,4,0,0,2,1,0
-5,-34,-92,-59,-11,-4,-2,-3,1,3,-65,43,13,6,1,2,0
-3,-3,98,-48,-14,-7,-2,-3,0,-4,127,16,3,0,-4,-2,0
2,7,50,29,1,1,0,3,-1,7,10,-4,-10,-2,-2,0,0
-1,11,-36,36,19,5,1,1,4,-5,-90,-20,13,4,3,1,0
-5,6,79,4,-2,-1,-3,-3,-1,4,-40,-31,-9,-3,0,-3,0
0,4,15,-1,-15,-3,-2,0,-3,3,23,4,-7,-3,-2,-1,0
6,12,25,29,9,5,3,3,-10,-21,19,2,-4,-6,-5,-4,0
-2,-2,-53,-22,-6,-4,-1,-1,-1,23,15,-7,-2,1,0,0,0
-2,-34,-34,-5,-3,-4,-1,-2,-2,13,22,11,-2,-4,0,-3,0
3,-3,16,18,4,0,0,1,0,6,9,2,-2,-1,-2,-3,0
0,0,-1,-11,-1,2,-1,-2,-1,-4,-3,-16,-1,1,0,0,0
-1,-3,-18,13,2,-2,-1,-2,-2,5,-12,0,-7,-4,-3,-1,0
-1,2,4,-2,0,-1,-2,-2,-1,-24,-7,10,4,1,-1,-2,0
0,22,-23,-12,-1,-1,0,0,-1,-4,15,3,-3,-4,-2,-1,0
-4,-10,14,17,3,-1,-1,-2,3,13,-23,2,-3,0,0,1,0
-3,-18,-40,-31,-7,-3,0,-2,-2,-20,-2,12,0,-2,1,-2,0
0,6,-25,-4,-1,-4,-3,-1,0,7,24,6,2,0,1,0,0
0,3,8,5,-2,3,0,-2,-2,-1,-3,3,-1,-1,0,-4,0
-1,-3,-3,-6,1,1,0,-2,0,2,0,-8,-2,-1,-1,-1,0
0,-2,12,6,-1,-3,-1,0,-3,-3,15,-1,2,1,-2,0,0
-2,1,3,2,-3,-1,-1,-1,0,7,16,2,1,1,1,0,0
-3,-10,-86,-25,-5,-4,-2,-1,0,0,42,6,-6,-3,-2,-2,0
-1,1,1,-12,-4,-2,-1,0,1,-1,4,11,2,-1,-3,1,0
-2,6,29,-2,0,1,-2,-2,0,-4,-10,9,4,3,2,0,0
0,-10,-25,-4,-4,-2,0,-1,-4,8,9,-12,-9,-7,-3,-3,0
1,1,19,11,3,5,0,2,-1,-5,-22,-20,2,2,0,0,0
0,4,15,6,2,-1,0,1,-1,-6,-45,-11,-5,-3,-1,-1,0
0,0,12,8,0,-2,0,-1,0,2,-2,0,-6,-2,-3,-1,0
0,-6,-13,-3,1,0,0,-3,-1,4,32,-4,-4,-2,-1,-1,0
0,-2,-16,-3,1,0,-2,-2,-1,-7,1,4,0,-2,-1,0,0
-3,6,0,11,0,0,-1,1,-2,-6,-27,-20,0,-1,-2,-2,0
0,-2,71,11,5,1,-1,-2,-1,0,-32,-10,-7,-5,0,-2,0
1,-1,36,22,6,-1,-2,-2,1,9,-40,1,1,0,-2,-2,0
-1,-14,-91,-26,-2,-1,1,1,-2,3,70,-8,-3,-1,-1,0,0
0,-4,12,-6,-5,-3,-2,0,1,-3,21,8,1,1,1,-1,0
2,19,16,25,-1,-2,0,0,-4,-16,-33,1,-4,-2,0,-1,0
-3,8,-31,-10,2,2,0,-1,0,-7,17,3,2,-2,1,0,0
-3,1,5,-1,-6,-4,-2,-2,1,0,-7,-2,2,0,0,0,0
-1,-4,-2,-5,-2,-1,-1,-1,-1,0,19,-3,-2,0,-1,-2,0
1,-1,-22,3,3,0,2,1,-4,-7,13,-16,-8,-6,-3,-4,0
0,2,-10,6,2,0,-1,-3,2,-2,22,4,2,1,1,1,0
-1,2,20,-3,1,1,0,-2,0,2,-35,5,5,2,1,-1,0
-4,-8,-44,-17,-3,-3,-1,-2,-1,2,37,-16,-10,-3,-2,-2,0
-2,-4,-5,30,7,2,0,-1,2,9,-59,-8,7,2,1,-1,0
-5,-4,29,-4,-8,-4,-1,-2,0,-8,-46,-7,0,-1,-1,-1,0
2,-2,42,0,-4,-1,-1,0,-1,-5,-23,7,0,-1,-1,-2,0
2,5,-6,5,2,0,-1,0,0,-1,-22,-4,-1,-1,-1,0,0
-2,3,8,6,0,-2,0,0,-1,1,41,-2,-3,-3,-1,-1,0
-1,-8,-3,-8,-3,-1,0,-1,-2,-4,5,-1,-1,0,-2,-1,0
-1,-7,-3,8,2,0,0,-2,0,-4,-9,2,-1,0,-1,-1,0
-2,4,8,-4,-5,-1,-3,-2,-1,0,-25,-1,7,1,-1,0,0
2,1,15,3,-1,0,0,1,-1,-4,37,-4,-2,-2,-1,1,0
0,7,-24,-10,-4,-1,-1,-1,-3,-5,-4,2,-2,-1,-2,0,0
-2,-4,2,-3,-1,-2,-2,-1,0,1,3,16,2,-1,0,-2,0
0,2,5,-4,0,-1,0,-1,0,4,34,17,7,2,1,1,0
-3,-12,-93,-32,-11,-4,-2,-2,0,-2,28,4,-6,-3,-2,-1,0
1,4,55,3,2,1,0,0,-2,-11,-47,-18,-8,-3,-1,-4,0
0,1,25,7,0,-1,0,-1,0,1,-22,-1,0,1,0,-1,0
1,2,16,14,5,3,0,1,1,5,14,-5,-6,-2,-1,-1,0
-1,-4,1,-10,-4,0,-1,-2,0,-1,1,-5,-1,0,-3,-1,0
0,0,4,4,0,-1,0,0,-2,-1,-21,6,0,1,-1,0,0
-1,0,3,1,-5,-3,-1,-1,-1,2,-1,-10,0,2,0,-2,0
-2,-5,11,5,4,-2,-2,-1,-1,-2,-39,11,3,-1,-1,-2,0
0,-2,7,-9,-4,0,-1,0,0,5,-10,12,-1,-3,-1,0,0
-2,0,27,-12,-3,-1,-2,-4,-3,-3,-21,-10,-4,-1,0,0,0
-2,-4,-28,-6,0,0,0,0,-1,-7,10,6,2,1,1,0,0
-1,-2,-54,-10,-4,0,-3,-2,0,1,44,1,0,-2,-1,-2,0
1,2,9,11,-2,-3,-1,-1,-2,-2,-5,-15,-7,-2,-1,-1,0
-1,-5,-30,17,13,1,1,-2,-1,1,11,0,-1,-2,-1,0,0
-3,-5,-4,-8,-1,-1,0,-2,-1,0,7,3,0,-1,0,-3,0
0,2,26,1,-3,-3,-2,2,-1,3,-16,-2,-1,-2,-1,-1,0
-4,-8,-14,-15,-2,-1,-3,-3,-1,4,44,4,-2,-2,-2,0,0
-2,-1,7,8,-4,-1,-1,-2,2,4,-15,17,1,-1,1,-1,0
0,-1,43,-5,-2,-1,0,1,-2,-8,-70,-17,-2,-2,-1,-1,0
-1,-3,-20,-13,-2,0,-2,-2,0,3,24,15,3,1,0,-1,0
-1,-2,-24,-8,-4,-3,1,-4,-2,-2,-23,-6,-1,-3,-1,-2,0
0,1,31,-3,-3,-2,0,1,-2,-5,5,-12,-2,-1,-3,-2,0
1,4,12,19,3,1,0,1,0,4,34,2,-1,1,-1,0,0
-2,-3,-17,-15,-6,-2,0,-2,-2,-4,6,8,5,0,-1,1,0
1,-2,2,3,1,1,0,0,-2,-2,-6,2,-5,-3,-2,-1,0
-1,-1,-13,0,-1,-1,1,-1,-1,-3,-2,-10,-5,0,-1,-1,0
-1,-3,32,-1,-1,0,0,-3,-2,-2,1,-1,0,-2,-3,-1,0
0,2,8,-2,1,-1,0,0,0,-3,-42,-14,-1,1,-2,-2,0
0,1,3,0,-2,-1,-1,-1,0,2,23,12,2,1,0,-1,0
-2,-2,27,-1,-2,-1,-1,-2,-3,-4,3,-10,-3,-4,-3,-2,0
1,2,47,13,1,0,-1,1,0,-2,-37,-23,-3,-3,0,0,0
0,-1,-3,20,4,1,-1,0,1,3,34,0,-3,0,1,-1,0
-2,-2,3,-4,-2,-1,-1,0,-1,-1,-4,5,5,3,0,0,0
-1,-6,-1,6,3,0,-2,0,0,-1,-52,-25,-4,-2,0,-2,0
-1,5,-3,0,-4,-2,-4,0,0,0,19,7,-1,0,0,0,0
-1,1,-16,-11,-2,0,-1,-2,-2,-2,13,6,0,0,0,-2,0
3,6,36,10,2,0,0,-1,-4,-7,-85,-17,-2,0,0,-2,0
-1,-7,25,1,-1,-3,-1,-2,0,-3,11,-1,-2,-4,-1,-2,0
-1,-4,-24,-8,0,-2,0,0,1,3,43,9,-1,0,1,0,0
0,0,-23,-5,-2,0,-1,1,-2,-1,16,1,0,0,-1,0,0
-2,-2,-3,3,-2,0,-1,0,-1,-1,13,3,0,-2,0,-2,0
-1,-2,-27,-8,-2,-1,0,-2,0,-1,17,2,1,-1,-2,0,0
1,0,14,6,-2,-1,-1,-1,-3,-10,-36,-11,1,-1,-2,-2,0
-1,1,-13,-12,-2,-3,-1,-1,-1,-2,-11,1,-3,0,0,-1,0
-1,-2,3,-3,0,2,-1,-1,3,2,33,7,-4,0,-1,-1,0
-1,1,-11,5,-1,-2,1,-1,-2,-2,0,-3,-1,0,0,1,0
-1,-2,-18,-10,-3,-2,-1,-1,-1,2,13,18,-5,0,-1,-2,0
-1,-1,-16,-13,9,1,-1,-1,0,1,50,20,1,-2,0,-1,0
-2,-7,-94,-16,-4,-1,1,0,-4,-10,-36,-16,-4,-3,-1,-2,0
0,2,61,4,-8,-4,-1,-3,0,0,-16,-15,-2,-2,-2,-1,0
0,1,9,14,4,0,0,-1,2,5,16,5,1,1,-1,1,0
-1,-3,-22,0,-5,0,-3,-1,0,0,-22,11,-1,-2,-1,0,0
-4,-9,7,-15,-2,-3,-3,-2,-1,-3,-12,-5,-1,-1,-1,0,0
0,1,0,2,-1,-2,-2,-1,-1,-1,-27,3,-3,1,-1,-2,0
-1,-3,25,0,1,-2,0,-2,0,5,75,11,3,-1,0,0,0
-3,-6,-88,-12,-3,-1,0,-1,-1,-1,11,-4,1,0,-1,0,0
-1,-1,-8,10,0,-2,0,-2,-1,1,20,-12,-2,-1,-2,-2,0
-2,1,7,2,-3,-1,-1,-2,-1,-1,-3,-7,1,0,-1,-1,0
0,-4,15,-1,0,-1,0,-1,-1,-2,-9,4,-1,-2,-3,1,0
-1,-1,9,-2,-1,0,0,1,-4,-2,-4,-5,-1,-1,-1,-1,0
1,3,5,7,1,-1,1,0,-2,-5,-27,-14,-6,-2,-2,-3,0
1,2,9,0,6,0,-1,0,0,-3,43,11,0,-1,-1,0,0
-1,-1,-23,-5,-4,-2,-1,0,0,-2,-1,-8,-3,-1,1,-1,0
-1,2,44,7,4,2,1,-1,0,0,-11,9,4,-1,0,0,0
-2,-1,16,-1,-1,1,-2,-1,-1,-3,-9,2,-3,-1,-3,0,0
0,0,-13,-18,-4,-2,-1,-1,-1,-1,13,0,0,0,0,0,0
0,-3,-12,-6,0,-1,0,-1,-1,-2,4,8,2,-2,1,-2,0
-1,-1,8,9,-2,-4,-1,0,-3,-1,-11,-5,-2,-1,-1,-2,0
-1,0,0,-8,-2,0,-2,-2,0,0,-5,4,1,1,1,0,0
0,-3,35,10,2,1,-1,-2,-1,-5,-89,-24,-7,-2,-1,-1,0
-2,-2,17,-4,-4,-1,-1,-2,0,4,46,11,4,1,2,0,0
0,2,-36,-14,-4,-1,-4,-1,-1,2,28,7,1,-1,0,0,0
1,2,36,5,-1,0,0,-2,-2,-5,-89,-15,-4,-2,0,-2,0
-1,1,9,7,-1,-1,-1,-1,0,0,22,6,-3,-2,-3,-2,0
1,2,-20,-4,2,-1,0,-1,-3,-8,-14,-13,-4,-1,-1,-2,0
-2,-4,-11,-1,-2,-1,-1,-2,-1,0,-2,-7,-4,-3,-4,-2,0
-2,0,6,11,-1,-3,-2,0,1,4,13,5,1,1,-2,-1,0
-1,-4,-12,-10,-4,-3,0,-2,-1,0,31,13,4,0,-1,-1,0
-2,-5,2,-11,0,1,-1,0,-2,-4,10,4,0,-2,-1,-1,0
-1,-1,-18,-3,-2,0,-1,0,-1,-1,64,-1,-4,-2,-2,-1,0
-2,-6,-73,-15,-4,-1,-2,-1,-2,-3,-20,5,4,-1,-1,-2,0
1,4,5,3,-1,1,0,1,-1,0,-29,0,1,0,1,0,0
-1,-6,-23,-10,-2,-2,-1,0,1,-1,36,0,1,0,-1,0,0
-2,0,11,2,-4,-3,-4,-3,0,3,-8,2,5,3,1,-1,0
-1,1,13,17,-3,-2,0,-3,-2,-5,-30,-22,-3,-1,-2,-2,0
-2,2,43,1,-1,1,-2,1,-2,-8,-75,-16,-6,-1,-4,-3,0
3,2,24,10,2,0,0,0,0,4,28,20,-1,-1,0,-1,0
-1,-4,-19,-8,-3,-2,0,-2,-2,-2,-14,-12,-4,-4,-3,-2,0
-2,0,20,1,-2,-2,0,-2,-1,4,-15,1,-2,1,0,0,0
0,3,63,9,4,2,1,0,0,0,-2,-6,0,0,1,0,0
-3,-12,-92,-19,-3,-2,-4,-1,-1,-1,10,-6,-5,-3,-2,-1,0
-1,-2,-5,10,6,-1,0,0,-3,2,23,-1,-3,-1,0,-2,0
1,2,34,5,2,0,1,-1,-1,1,13,3,1,-1,0,-1,0
-1,-4,-51,-9,-6,-3,-3,-1,0,-4,9,19,5,1,0,0,0
-4,1,36,-15,-3,-1,-1,-3,0,-4,-26,-1,1,0,-1,1,0
-1,-1,9,-4,-4,-1,-1,-3,-1,0,-16,-9,-7,-3,-2,-1,0
-2,0,6,8,-1,-2,-2,1,-1,2,29,12,3,1,1,1,0
-2,-3,-17,-9,-3,-1,-2,0,1,-1,-7,-9,-2,-1,-1,-1,0
-1,1,11,7,0,0,-2,-1,0,-5,10,-3,-3,-3,-1,-3,0
0,-1,-19,-2,-1,-1,0,0,-1,-3,-8,0,-2,-4,-2,-2,0
1,2,19,1,2,1,1,1,-2,-1,36,8,-1,-1,-1,-2,0
-3,-6,-60,-21,-6,-1,-3,-2,-1,0,13,14,0,-1,0,-2,0
1,-2,-12,-16,-1,1,-1,0,2,-1,14,-3,-2,0,-1,-2,0
0,1,7,11,3,0,1,-2,-1,0,-10,-15,-5,-2,0,-1,0
-1,-5,20,14,1,-1,-1,-3,0,-1,-41,-14,-1,-2,-1,0,0
-2,-4,7,9,3,-1,-1,2,-1,0,0,-3,-1,-2,0,0,0
-1,-4,-9,-2,-3,1,-1,-1,-1,-2,-8,-14,-1,1,0,-1,0
-3,0,9,0,-2,-1,-2,-2,0,3,26,8,0,0,0,-1,0
-1,5,-58,-17,-5,-1,1,1,-3,-3,24,10,3,-2,-1,-2,0
1,0,68,8,-5,-2,-2,-1,-2,-6,-70,-20,-2,3,0,1,0
1,2,14,6,-2,-1,-1,-1,-1,-1,-15,0,-1,1,1,0,0
2,1,2,4,2,0,0,0,0,-1,28,10,0,-1,-2,-1,0
-1,-3,-1,-7,1,-1,0,-1,0,5,30,10,2,0,-2,0,0
-1,-4,-61,0,4,3,1,0,-7,-17,23,-17,-12,-6,-4,-5,0
-1,-1,51,5,-3,-2,-1,-1,-3,-3,19,-8,-5,-3,-2,-2,0
2,7,-10,5,1,-1,2,0,1,0,-18,2,5,2,0,-1,0
0,-16,-14,3,1,-1,-1,-1,0,30,11,1,0,-1,1,-1,0
-3,-8,-8,-9,-4,-2,-1,-3,-1,3,7,9,3,0,-1,-2,0
-4,-5,11,-4,-2,-2,0,1,2,-6,18,7,-1,0,-1,0,0
-4,-15,-103,-19,-6,-3,-2,-2,1,5,38,3,0,-1,-1,-1,0
-1,0,15,7,-1,0,0,-1,-1,-2,13,-6,1,0,-2,0,0
0,8,66,10,2,-1,0,-1,1,-7,-27,-4,1,2,1,1,0
