Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-3,-1,0,-3,43,38,2,-5,-2,-3,-1,-4,45,11,3,5,0
1,2,3,7,-14,-8,2,-15,-10,4,-6,-5,8,1,-5,2,0
0,-8,-1,1,-24,-13,2,6,2,0,1,-5,-57,5,-4,-4,0
-3,1,1,-3,17,14,-4,-20,0,-5,-2,1,-7,-23,1,1,0
-5,5,5,5,-28,4,-2,-12,-1,0,-3,0,-15,10,-1,5,0
1,-3,-7,-13,-11,-36,-6,-5,-14,0,0,1,40,24,0,-7,0
18,0,-1,3,-11,-34,-7,5,-6,-3,2,1,26,53,11,-4,0
0,1,-1,3,1,-48,-8,-7,-1,-1,0,-2,-43,9,2,7,0
-2,1,3,8,11,-7,1,1,-1,-1,-1,4,26,-13,-4,3,0
2,-2,-3,-5,4,16,-2,-4,2,-5,-5,-8,10,-21,-6,-1,0
2,2,1,-2,-22,-3,-2,6,3,-3,-5,4,3,-7,1,-1,0
-2,1,2,4,-13,13,6,-2,2,-1,-1,0,-68,-32,-5,-2,0
0,2,7,10,84,32,3,0,0,1,-2,-3,0,-5,1,2,0
-1,-6,-5,-10,-10,4,-4,3,-1,1,1,-4,-3,3,-3,1,0
2,-2,-6,-4,-14,-17,1,-2,-3,1,0,1,12,2,-1,-4,0
5,0,0,0,-41,-5,-1,-1,6,2,2,0,38,4,1,-1,0
-3,-3,-2,-10,-22,-32,-5,-2,5,3,2,14,21,1,0,2,0
0,-1,-5,-6,-5,46,0,-2,-7,-4,-4,-1,12,-11,-3,2,0
-1,2,2,0,2,2,1,3,-6,-5,-3,-4,-13,-15,-2,-2,0
0,2,0,6,14,3,0,-1,2,0,1,0,13,14,-1,2,0
-5,-2,-6,-14,-10,-22,-1,0,0,3,3,7,-32,1,-1,-1,0
-4,0,3,-29,8,3,0,-3,2,-3,-2,14,2,14,0,2,0
-2,-2,1,25,27,-10,-8,-3,-3,1,3,-1,14,15,3,-1,0
-1,-3,-8,-1,-3,4,-4,-3,-2,0,1,-13,-41,-21,1,3,0
-3,-1,1,-6,-7,42,4,-2,2,-2,-4,-7,-1,-15,-3,1,0
-3,0,0,7,13,10,2,1,-5,-1,8,-2,10,0,-4,-2,0
-1,-4,-9,-11,-40,-21,-6,-1,-2,-1,-1,2,25,12,0,-2,0
1,0,-1,6,-8,-24,1,1,-1,-2,-3,7,11,9,2,-1,0
-2,-2,0,-5,-16,0,-1,-1,0,0,2,-5,-36,6,-1,0,0
-1,-4,-4,-13,20,-17,1,-1,-4,-5,-7,6,-6,15,-4,-4,0
2,6,10,23,21,19,10,6,-2,-5,-7,-9,23,-15,-5,-2,0
0,0,-1,1,-15,0,-2,-1,0,-1,-2,-9,-2,-19,2,-1,0
-4,-2,-4,-12,7,-13,-8,-5,0,-3,1,1,-49,-9,0,3,0
2,3,6,15,67,11,0,-3,2,0,-4,-3,11,0,-1,0,0
-2,-6,-2,1,-21,22,-4,-1,-2,0,0,-4,10,-19,-6,-6,0
-3,-3,-5,-7,-25,-1,10,3,4,3,1,-3,7,-9,0,-11,0
-2,-3,-2,1,13,3,-1,-4,-7,-3,-1,-1,-17,-5,-1,-2,0
-2,0,0,9,21,-3,-5,-3,-3,2,3,0,-16,24,4,6,0
0,-1,-3,-10,-7,-7,0,1,-3,-1,-4,-13,18,-23,-7,-6,0
-3,-3,-3,5,-3,33,1,1,1,1,5,14,-35,13,0,0,0
-5,-3,-8,-5,7,-43,-6,-3,2,0,0,-2,30,35,7,5,0
-1,1,2,1,18,-17,-3,1,-1,-4,-6,-6,19,4,-5,-3,0
-1,1,0,2,-18,7,-1,-2,0,-1,-1,-4,-12,-10,1,1,0
-2,0,0,-8,1,-14,-9,-1,2,0,-3,-3,-1,-7,1,1,0
-6,4,6,3,-69,27,0,0,1,-2,-2,-2,16,-47,1,2,0
-1,1,-2,7,-10,18,2,-5,-3,-9,-3,-6,26,-22,-7,-1,0
2,1,-2,-4,21,-8,-1,-5,-2,-2,0,1,-22,15,-2,1,0
-2,-3,-1,-2,21,-4,-4,0,3,-1,-1,-4,-17,2,1,2,0
1,1,3,0,12,-8,-1,-2,1,0,1,14,-28,13,-1,0,0
1,0,-4,-13,-21,-11,4,0,-3,0,-1,-7,11,-7,-2,-2,0
-3,-3,-4,-18,49,21,0,1,-1,0,-3,8,-3,2,-1,-3,0
-1,-3,0,6,-10,-7,-5,-1,-2,1,1,5,-46,1,3,-1,0
-2,-2,1,-2,31,-3,-1,1,0,0,-2,-10,-29,-16,-3,-2,0
2,0,-3,-4,34,9,-1,1,2,2,3,0,-55,6,3,1,0
1,-1,-3,1,11,-2,-1,-5,-2,-4,-4,-7,10,0,-2,-2,0
1,2,0,0,-33,-27,-6,-5,-13,-5,-6,-3,50,-2,-1,-1,0
1,0,-1,1,-28,16,2,2,0,-1,-1,5,7,-1,-1,1,0
-3,-3,-3,-1,-28,0,-2,-4,1,0,3,11,13,3,-1,-1,0
1,2,-2,-3,3,-23,-5,-10,-2,-1,2,3,8,16,2,0,0
1,-1,0,0,20,15,-1,2,-2,0,-3,-2,29,-11,-3,-2,0
2,-3,-4,-5,-49,-7,2,-1,0,0,5,2,20,18,3,0,0
1,-1,-3,2,-6,-31,-2,-4,-3,-3,-5,-8,3,4,-1,-1,0
-2,0,-1,-1,-19,-5,-1,2,-1,1,-2,-2,13,-5,1,-3,0
-1,-1,1,-5,-40,7,-1,0,2,1,-1,0,41,3,-3,-3,0
-2,-3,-2,3,-3,-8,0,-1,-8,-3,0,1,29,1,-1,-2,0
-1,1,-1,-1,-24,0,-1,1,6,-2,-4,-8,-2,-18,-2,2,0
-4,3,4,6,22,15,4,-2,-2,-1,0,1,-38,-2,-4,-2,0
-1,-1,-3,-5,2,1,2,1,-1,-1,-1,-3,25,5,-2,-1,0
-1,-2,-4,6,-14,1,-6,0,-2,-3,0,4,31,-26,-2,-1,0
2,2,3,-3,-56,3,-1,-1,-1,-1,-2,-3,37,22,7,2,0
-3,-1,0,3,33,-5,-2,1,0,0,-6,-7,-38,-1,0,-6,0
-1,-3,-2,2,40,-8,-3,-1,1,1,3,-3,-17,-4,-2,-1,0
-2,-1,0,-7,-30,1,0,2,2,1,-4,0,11,-6,-1,-1,0
0,-3,1,4,-7,10,2,1,-3,-1,-4,-3,-7,-2,-3,-2,0
-2,-1,0,2,-5,-12,-3,-4,2,0,0,-5,-6,2,0,1,0
-3,-3,-1,-6,17,6,-4,-1,-3,2,1,4,-12,-4,3,3,0
-1,-3,-1,-2,7,4,2,2,0,0,0,9,6,0,-1,2,0
-4,-1,-2,5,5,-1,-4,-2,0,-1,1,-1,6,2,-2,-3,0
-2,1,0,-6,-24,-15,-2,0,2,-2,-1,-2,0,21,3,-1,0
1,-2,-6,-7,-1,4,2,1,-2,-2,1,12,15,-5,-3,-2,0
-5,0,-3,-4,0,-2,1,-2,1,0,0,-4,-12,29,-4,0,0
-3,0,4,-1,10,-35,1,-3,1,-1,-7,-21,-35,-13,0,-1,0
3,-2,0,13,43,30,3,1,-3,2,3,4,-12,-14,-3,1,0
-1,-1,-2,-1,-9,12,-2,-1,0,-2,0,0,-12,-9,-1,-1,0
-3,-3,-3,-7,8,-8,0,1,-1,0,-2,-7,-1,-9,-2,2,0
-1,0,-2,1,-1,9,-3,7,-1,-2,-3,-1,-13,-7,1,-3,0
-1,0,2,-3,-12,4,0,2,0,-2,-1,0,27,-6,0,-1,0
0,1,1,2,-36,-14,-2,0,-2,-1,0,2,34,16,-2,-1,0
0,-3,-1,-6,-14,-1,-2,0,-6,-2,-4,-7,-26,-19,-3,-2,0
1,0,2,11,25,17,2,-2,-2,1,3,0,-27,15,-2,-2,0
1,-1,-3,3,-3,-2,2,-1,1,-3,-2,-5,-7,-29,-1,-3,0
-6,-1,-1,-4,13,30,-2,-4,1,1,-1,2,11,1,-3,0,0
-6,-3,1,-8,-4,-27,-8,-7,3,1,1,4,-15,24,3,6,0
0,-2,3,17,39,22,10,2,-2,-5,-3,1,-10,-7,-2,-1,0
-3,-2,-5,-4,8,5,-2,1,1,0,-2,-7,-1,-16,-2,-5,0
1,-1,-2,-8,-18,-16,-6,-6,-3,-2,-1,-3,12,-8,-3,-1,0
3,-1,0,7,-29,14,6,1,0,-1,0,-1,-5,8,2,2,0
-3,1,0,-8,27,-7,-8,-6,1,-2,0,12,-17,0,2,-1,0
-2,-2,1,-6,2,-31,-4,-1,-2,-4,-5,-3,16,29,0,-3,0
-1,-4,-2,-1,-28,-7,-1,1,-1,-1,-3,-8,5,-4,-2,-2,0
0,1,1,3,-4,-6,2,-2,1,-1,-2,0,29,-3,-3,-2,0
-8,-2,-2,-2,-49,-7,1,-1,-2,0,0,-2,14,3,-2,2,0
2,3,5,2,10,15,-2,-2,0,2,0,4,-18,-26,-1,1,0
1,-7,-5,10,8,3,-2,-2,-2,-1,-2,-5,-6,-7,-1,-3,0
-3,-3,-4,-6,5,-7,-3,-2,-2,-3,-3,-6,4,1,-6,-4,0
0,2,-1,-5,6,-11,-1,0,-3,-3,1,2,-23,-5,0,-1,0
-2,-7,-6,-12,8,-9,-6,0,-1,2,4,13,27,28,9,-5,0
0,2,6,6,-80,-10,-1,15,3,2,3,8,32,9,1,-2,0
-7,-1,-5,-19,-32,-22,-2,-3,-3,-4,-2,0,21,24,-5,-4,0
-2,-3,-4,-4,35,-11,0,-3,-3,-3,-4,-1,-10,-3,-1,-2,0
3,0,-2,-2,-9,1,1,4,-4,-3,-1,-7,8,-14,-6,0,0
1,1,-2,-6,44,4,-5,-5,5,6,12,18,-99,26,14,6,0
-3,-5,0,8,45,7,4,-1,-5,0,-3,-7,-7,-12,-3,-5,0
-1,-5,-4,-7,21,-4,-8,-6,-2,-4,-7,-14,22,-17,-8,-4,0
3,3,4,8,-7,13,2,4,-1,-2,-1,-2,-18,-2,1,1,0
-3,-2,-3,-5,-1,-11,-4,1,-5,-2,-3,-6,17,-21,-1,-5,0
-3,1,3,2,-2,24,-1,-2,13,5,4,2,-37,17,1,7,0
1,0,-2,4,5,-3,2,-6,-3,-4,1,4,23,7,-1,-1,0
-2,-2,-2,-1,16,-8,-3,-4,-4,-3,-4,-6,-2,-17,-2,0,0
1,3,2,-5,-12,10,-1,-4,-1,-1,-1,-4,22,7,-5,2,0
3,3,4,13,-34,-16,5,1,-3,-1,0,2,2,-2,2,0,0
0,-1,1,2,-9,-9,1,0,-3,0,-5,-10,11,-16,-5,-3,0
-2,-1,-5,-12,-1,16,-1,-1,-1,0,1,12,-17,6,5,0,0
-2,-1,2,1,7,6,-1,-1,1,-3,-2,-10,-22,-20,-2,-1,0
-1,-1,1,0,1,27,-3,-1,0,-2,-2,-7,-1,-39,-5,-3,0
-2,-2,-4,-2,2,29,1,-1,-1,0,-2,3,3,25,5,2,0
-1,0,1,1,0,-19,-2,-3,-4,-3,-1,-1,18,-1,-5,-3,0
1,-1,-1,1,-7,-4,0,1,0,-1,1,-2,0,-1,-5,-2,0
-1,-2,-4,-4,1,15,1,0,-2,-1,-5,-8,-14,-22,-1,-3,0
-4,-1,3,9,-11,-6,-1,2,0,0,-1,-4,14,-13,-2,-2,0
-1,-1,1,5,18,12,2,0,0,-1,0,-2,-1,-8,-3,-2,0
0,-1,-4,-13,-18,24,-1,-4,-2,-2,-2,-5,1,-41,-5,7,0
2,-1,-1,-1,-3,35,3,-2,1,0,-1,2,-11,13,1,-3,0
-5,1,4,-1,5,1,0,-2,-1,0,0,4,0,18,2,0,0
-2,-2,0,2,-3,-26,-4,-1,0,-3,-6,-4,-1,1,1,0,0
1,-1,1,-1,-10,-12,-6,-4,-5,-2,0,0,13,21,2,-2,0
0,0,-4,-7,8,-62,2,4,-2,-3,-2,7,-29,34,0,0,0
1,-1,-2,-5,28,-24,-5,-3,0,-1,3,6,-48,16,2,0,0
-1,-1,-3,-4,-8,-1,-3,-2,-3,0,-4,-7,20,-18,1,1,0
0,-1,2,3,0,11,-2,0,0,0,0,-1,-1,-25,-1,-3,0
-1,-2,1,-2,-49,29,-10,-10,2,2,2,-2,14,0,7,3,0
-2,-2,-7,5,6,-4,-4,-4,-4,-3,-3,-3,10,-1,2,-2,0
-2,-1,0,5,18,-9,-2,1,-3,-1,-1,-9,10,-13,-1,0,0
7,2,2,-4,-13,-4,-7,-6,-2,2,-1,5,24,8,-1,-7,0
-1,-1,2,0,12,-29,-3,4,0,0,-2,2,-17,31,1,0,0
1,-2,4,-5,10,-2,7,5,0,0,-2,-3,-15,-15,-3,1,0
0,-2,-2,-1,-8,13,-1,-2,-1,-1,1,8,16,-5,-5,0,0
-3,-2,-2,2,-4,-7,1,-2,2,-1,-2,-18,7,20,-2,-2,0
-3,-1,-4,14,1,-19,4,2,0,0,1,2,-8,-12,-3,-3,0
-4,2,0,-2,9,9,4,0,0,-2,1,2,-5,2,-1,-2,0
-1,0,0,-4,-32,25,2,-1,-2,-4,-2,1,8,-18,-7,-4,0
1,0,-1,0,6,10,4,1,-5,-2,-2,-4,-13,-7,-3,1,0
1,-1,-2,-4,36,-3,-3,-2,-3,-5,-3,0,7,18,1,-4,0
0,-1,-4,-4,-10,-2,1,2,3,2,10,10,-46,-59,-6,6,0
0,0,-1,-2,-2,69,6,1,-5,2,1,0,57,1,-4,-3,0
-4,-3,-4,-4,-10,-12,-2,-1,2,-2,0,3,7,8,1,0,0
2,1,0,-4,-11,-18,-7,-1,2,1,0,-6,-25,9,0,3,0
-1,-1,-2,2,11,-10,1,-1,-1,0,-4,0,11,14,1,-1,0
-4,-2,2,2,11,-1,-1,-1,-1,-2,-2,0,-7,19,0,-6,0
-2,-2,-1,1,-15,-15,-3,0,2,2,-1,-1,-15,10,3,-2,0
-3,-3,-6,-2,-2,-12,-1,-3,-1,1,5,0,-21,-16,1,5,0
-2,-2,-3,-7,20,18,-8,-4,-2,-2,-4,-4,8,2,2,-4,0
-1,-1,-2,11,15,-10,-2,-1,0,0,-1,-1,-26,-24,-2,0,0
1,0,1,1,-4,11,1,-1,-4,-1,-3,-8,8,4,1,1,0
-2,1,2,4,12,-9,-4,-4,3,-3,-2,-4,-9,-5,-5,-3,0
-4,-3,1,2,-14,4,1,-3,-1,-3,-9,-11,10,2,-8,0,0
-1,0,0,-4,1,19,-2,-1,4,2,2,9,-38,-17,8,1,0
-1,-3,-5,-6,-7,-9,6,2,-1,-3,-2,2,30,-4,-9,-3,0
-1,-1,1,-11,-36,-11,10,-6,4,4,2,5,60,21,5,8,0
-6,-1,-2,6,55,-20,-17,3,0,2,4,11,-92,23,8,-4,0
-2,-2,-1,-5,77,-3,-4,1,1,-2,-6,-13,-3,7,-3,-2,0
0,1,2,2,-12,5,5,4,-2,-2,0,2,42,-12,-3,0,0
-2,-3,0,-13,-45,-15,-8,-1,-1,-1,-1,9,-4,9,2,-2,0
1,0,0,2,25,-3,-2,-4,-3,0,0,-2,-6,1,0,-1,0
0,-2,0,4,-8,-9,3,-2,-3,-3,-4,-14,5,-1,-7,-3,0
0,2,-4,-8,-26,-15,-2,-2,1,1,2,15,37,20,5,-2,0
-8,-4,-3,-3,1,-10,0,-1,1,-1,0,-1,3,-3,-4,-2,0
1,-1,0,5,-31,9,1,0,-2,0,-2,-15,-9,10,3,-3,0
-1,-1,-2,2,24,-30,-6,1,-1,-2,-4,-1,-10,-5,-3,-2,0
-1,2,4,0,-23,0,7,0,0,-1,-2,-1,20,-9,-3,-2,0
2,0,1,3,-23,11,-1,-1,-3,-3,-5,-5,10,-14,-5,-5,0
0,-1,-4,1,25,9,0,0,-2,1,1,4,-10,4,-3,1,0
2,2,-2,-5,5,2,3,2,-2,-3,1,1,-9,-9,0,-2,0
0,0,-1,1,1,4,0,-1,0,-2,-3,-3,-7,-8,-4,-1,0
0,2,-1,1,9,-1,1,0,-2,-2,-2,-3,19,17,-3,-4,0
-1,-2,-2,4,-36,-19,-2,-1,0,-1,-1,-1,2,-22,1,0,0
-5,2,1,-2,-11,-6,-1,-1,-2,-1,-3,-3,1,8,1,-1,0
-2,-3,-6,-1,30,-11,-4,-3,1,1,1,2,-33,3,3,2,0
0,-2,-1,6,-8,23,1,0,-1,1,1,0,0,-54,-4,-1,0
-2,-1,-1,-3,-16,52,1,-3,1,-2,-1,-9,40,-19,-1,-3,0
1,1,1,3,-45,31,0,0,0,0,4,8,-19,3,-2,-1,0
0,0,-1,-1,27,-4,2,0,-2,-2,-1,-4,-39,-12,-8,-4,0
1,-3,-3,-3,98,-11,-2,-2,1,-3,-5,-7,3,18,1,-1,0
-2,0,2,3,-23,-5,2,3,-4,-1,-3,-4,-16,8,1,1,0
1,-1,1,4,-23,-28,-1,0,-1,-2,-2,-3,-12,9,-3,-2,0
0,-2,-3,-4,12,-15,-3,-3,-1,0,2,-12,3,-2,2,-1,0
1,-2,0,8,-18,11,-1,-1,-2,0,-6,0,8,-15,-1,0,0
-1,0,2,-6,-4,-10,-1,0,-3,-4,-4,-9,-12,-4,-4,-3,0
0,0,1,16,6,0,3,1,-1,0,1,-1,-4,54,3,-1,0
-1,-1,0,0,-12,-16,0,-1,-3,-1,-3,-6,12,-5,-1,-2,0
1,-2,1,-6,-15,-4,0,0,0,-3,-2,2,9,-15,-4,-1,0
-1,1,-2,0,7,-3,0,-1,1,-1,1,-3,5,18,2,1,0
-1,-2,-5,-7,-17,-10,-2,-2,-1,0,1,5,-1,-4,0,1,0
0,-1,-2,-12,-16,1,1,0,-1,1,5,-3,8,-9,-3,-1,0
-1,-1,-3,24,-2,-13,0,-2,-1,-1,5,31,23,13,-1,0,0
0,0,0,-10,-2,-9,-7,-3,-3,-3,-5,-4,-3,64,6,1,0
0,2,2,-12,1,-12,7,1,-1,-3,-5,-15,-24,-13,-4,-3,0
-1,0,-1,-4,11,-1,-7,-4,-2,-2,-4,6,-19,-19,-14,-5,0
0,1,-1,-11,8,8,12,3,1,0,-1,4,-17,5,7,2,0
-2,-4,2,3,12,-5,-2,-2,-1,0,-1,-4,-7,-22,-6,-3,0
0,-3,-6,-25,-5,9,-11,-3,-1,-1,-4,0,14,-4,6,-1,0
-1,-1,4,37,-1,-1,-1,-2,0,1,3,18,20,-7,10,1,0
-1,0,1,-5,-2,26,-1,-2,0,-3,-1,-32,-16,-21,-7,0,0
-1,0,2,-1,-11,25,4,2,-1,1,-3,-4,0,-19,-8,-1,0
-1,0,-3,6,0,-8,2,0,0,1,-3,-7,-5,-2,-5,-1,0
-2,-1,-1,-1,-1,-8,-8,-3,-1,-1,5,2,0,-6,15,3,0
-3,-5,-9,-12,-10,20,-1,2,-1,0,2,20,11,-26,-5,-2,0
1,0,-1,-2,0,52,4,0,-4,-2,1,-5,-1,3,-9,-3,0
1,-1,0,-17,-15,-13,-3,-2,-1,-1,-2,21,20,35,4,-1,0
1,0,3,-7,-9,-44,-4,1,-1,-2,-4,0,1,9,2,0,0
-2,-3,0,3,-39,-16,-1,-4,0,3,-1,-15,-4,9,-3,0,0
0,0,-4,1,14,-4,2,-1,1,0,2,1,13,14,0,1,0
1,2,1,8,-2,-4,-9,0,-2,-2,-4,-17,-12,-15,0,-3,0
-1,-1,3,16,8,1,-1,0,-1,0,1,21,8,-30,4,0,0
0,-3,-5,-6,11,38,2,-2,1,0,0,-11,-10,4,-1,0,0
-2,-3,-6,-17,-7,-3,1,0,-1,-2,-1,7,-2,20,-9,-3,0
-1,-1,3,1,7,-75,-9,-1,1,1,4,3,-1,30,23,2,0
-1,0,0,-6,-12,-13,-4,0,-1,-1,-7,-6,-2,-2,6,0,0
-2,-1,-2,12,5,-3,-6,-2,-1,-1,-2,-10,3,-7,-8,0,0
-1,1,-2,8,-11,-13,-2,-3,1,0,0,-6,0,-6,-1,-3,0
-2,0,-2,-9,10,21,-2,-2,-2,-3,-2,20,-1,-11,-5,-3,0
-1,-2,-3,-20,-3,9,2,-1,0,0,2,11,-4,-15,-2,1,0
-1,-1,2,0,-9,4,0,-2,-1,-3,-2,-12,-2,-10,-9,-3,0
-1,-3,-8,-6,13,-12,2,-1,0,0,-2,-2,-8,43,1,-1,0
1,0,1,-5,3,-28,4,2,-2,0,-1,-2,11,5,-5,-2,0
0,0,0,3,-30,-14,-1,0,-2,-1,2,-5,8,3,0,-1,0
0,-1,-2,5,9,15,-1,-1,-1,-1,-1,1,0,-4,-1,1,0
-2,-2,-3,-2,-1,-1,-2,-5,2,-1,-3,-5,8,-9,-4,3,0
2,0,0,1,-7,7,8,0,-1,0,1,6,13,-9,-3,1,0
-1,0,-1,-11,-6,3,-2,-1,-1,-2,-2,13,1,-6,0,-2,0
-2,-2,-2,0,9,22,-3,-3,0,-1,-4,-6,-19,-9,-3,-3,0
-1,-1,3,3,8,9,3,1,-3,-2,-3,-7,7,-9,-1,-1,0
-1,-1,-4,-24,-8,-24,-4,-1,-1,-2,-4,15,-32,31,1,-3,0
0,1,-2,0,8,1,0,0,-1,0,-2,-2,-5,-19,0,-1,0
0,1,6,5,8,-8,-1,1,-1,0,-4,-14,-4,-5,-3,-1,0
-2,-2,-2,-3,-1,-11,-1,-1,1,-1,-3,0,9,22,0,0,0
0,0,-2,-4,-23,-3,-2,-2,0,0,1,5,5,-5,-1,-1,0
-2,-1,-1,-5,-7,0,1,1,-2,-1,2,6,-30,-6,0,-2,0
0,1,-2,3,19,-6,0,2,-2,0,1,2,10,-10,-3,-5,0
0,-1,-1,-1,0,1,-3,-2,-2,-3,-2,-10,-27,-11,-3,-3,0
1,-1,-4,4,11,5,-6,-1,1,0,4,0,-5,3,1,0,0
-3,-2,-1,-1,8,-2,-2,0,-1,0,-3,8,11,0,0,-2,0
0,-1,2,10,7,9,1,-1,-2,0,0,1,8,-11,-1,-1,0
-1,-1,-3,-4,-8,31,-2,-3,-1,0,3,-9,4,-11,0,1,0
-2,-2,-2,4,7,-17,1,-2,0,-3,0,-4,-33,14,-2,1,0
0,-1,0,-3,-9,-9,1,0,0,-1,-4,-1,6,-3,-3,1,0
-3,-2,-6,-8,-11,-16,-1,-3,-2,-2,-6,-6,4,28,-3,-2,0
-1,-1,0,6,5,-4,3,0,-2,0,-1,-6,-7,-2,-1,-2,0
-2,-2,-1,1,0,3,0,4,-1,-2,-3,-2,16,-18,-7,-1,0
-2,0,0,3,-2,8,7,0,4,1,4,3,-7,0,0,1,0
-1,-2,-1,0,9,3,-1,-1,1,-1,-2,-11,-2,-7,1,1,0
-3,0,1,11,0,-7,-5,-3,-1,-2,0,-2,31,-5,0,-2,0
0,-1,-1,2,-22,6,-1,-1,-1,-2,1,-2,6,0,1,0,0
2,1,-1,-6,12,-10,0,1,0,0,-2,-13,-28,-6,0,-1,0
-1,-1,-2,7,-12,15,-2,-1,-1,-2,-3,4,22,1,-1,-2,0
-1,1,3,5,-21,-12,2,3,-1,-2,-2,-2,8,4,-1,-2,0
0,0,-1,-8,3,13,0,-2,-1,-1,2,0,-3,-5,1,1,0
-3,0,-4,-5,5,1,-4,-5,-2,-2,-5,-4,-10,-8,-8,-3,0
-1,-1,1,6,-5,-9,1,0,-1,0,2,14,4,-7,-1,2,0
1,-1,-2,0,0,11,-1,0,-1,0,0,0,-2,-7,1,0,0
-2,2,-2,-7,9,-6,-3,-1,-1,-1,-1,-4,3,1,0,-3,0
-1,-1,1,-5,-29,-46,-3,1,0,-2,-1,-1,13,62,2,-2,0
-1,-2,1,8,-15,-7,0,-2,-1,1,-4,-3,19,9,2,0,0
-2,-4,-6,-4,16,-24,-3,-3,-1,-2,-2,2,-16,4,-1,0,0
-1,-2,-1,-7,13,3,-3,-1,1,-1,1,0,-15,0,-1,-1,0
-1,-2,0,1,4,5,-1,-1,-3,-1,1,2,8,-14,-1,1,0
0,1,2,3,-9,9,-1,-3,-1,0,-1,-2,-45,-45,-3,1,0
0,0,3,-4,8,44,-3,-6,-2,-1,2,13,41,11,7,2,0
-2,-2,-3,3,10,-6,-1,-2,-3,-1,-3,-3,-18,7,-3,-2,0
-1,-1,-1,-4,10,-12,-1,0,-2,0,-1,-3,-10,-11,-2,-2,0
0,-2,-3,-4,-3,3,-2,-1,0,0,0,0,7,-7,-1,-2,0
0,1,-1,-1,5,10,1,1,-1,-2,-3,-1,7,-4,0,-2,0
-1,-1,-1,0,-37,-7,-2,1,-2,-3,-1,-13,0,28,-5,-3,0
0,1,3,0,-55,-39,6,3,1,0,0,25,47,20,3,3,0
0,-2,0,-3,20,-2,-2,-3,-1,-1,-1,0,7,6,1,-2,0
-3,-3,-2,-7,4,11,-3,-4,-1,0,-4,-14,-27,-21,-3,-2,0
-1,0,-2,2,3,-1,0,0,0,-2,-1,1,4,4,0,-1,0
0,-2,-2,0,0,0,0,0,-1,0,3,-7,4,-23,-5,-4,0
-3,-5,-6,-9,-11,-42,-10,-4,3,2,3,1,-1,80,18,2,0
3,3,5,24,-56,3,3,6,-3,-2,-3,7,0,-2,0,-2,0
-2,-2,-2,-6,31,-10,-5,-5,-4,-3,-5,-7,12,-46,-8,-1,0
-2,-3,-5,-7,20,9,-1,-1,1,0,-2,-6,-4,3,0,-1,0
-3,0,4,-1,-16,-1,-2,2,-4,-1,-1,0,-5,-15,-1,0,0
-2,-2,-1,0,15,15,-1,-2,-3,1,-1,-5,-25,-19,-2,1,0
0,-1,-6,-2,10,32,1,0,-1,0,0,0,11,-26,-1,1,0
-3,-1,0,2,2,5,2,-3,2,2,2,-1,-29,2,3,12,0
-2,-1,0,5,-9,9,3,-1,0,2,2,10,22,12,-3,-1,0
-6,-7,-9,-18,-22,-14,-8,-5,3,1,3,4,-5,7,3,0,0
1,3,2,-2,1,12,2,-2,-2,-5,-7,-7,3,-39,-6,-1,0
-3,-3,1,-8,-12,3,-8,-4,-3,-4,-4,-6,5,9,5,6,0
3,1,3,6,-20,1,-2,3,-1,-2,0,0,18,-8,-1,-3,0
0,-1,1,-1,-20,0,1,6,-2,-1,-1,-3,11,-7,-5,-2,0
-2,-3,-3,2,21,1,-2,-3,-2,0,1,2,-23,-2,-2,-2,0
3,1,0,2,26,1,0,-2,1,0,1,-6,-4,1,-5,-7,0
-1,-3,-3,-7,-7,8,-1,-5,-1,-1,1,5,-29,-25,4,-1,0
-1,-1,-1,8,45,-1,6,2,-1,-2,1,-2,4,3,-1,-4,0
-1,-2,-2,-4,-8,29,5,-2,0,2,4,11,12,21,7,7,0
-1,-1,0,5,-8,-17,-4,-3,-2,-2,-5,-12,-27,-33,0,-4,0
0,-1,-1,-2,-8,8,-14,5,-1,-1,1,1,21,4,0,-5,0
-2,-1,-2,-2,13,-6,7,0,-1,-4,-2,-1,-61,9,-8,-1,0
-3,-1,-3,-10,15,-10,4,-2,0,-1,-1,-5,-52,-2,-4,2,0
-1,-2,-2,3,45,13,-5,-1,-1,0,-2,-1,7,-5,-2,-4,0
0,-1,-3,-3,8,-7,3,4,-3,-3,0,6,-12,-2,-3,-2,0
0,1,0,-9,-11,-1,-5,-4,0,-2,-3,-1,24,-10,3,1,0
-2,1,1,4,-14,0,-5,-6,-2,-2,-4,-4,8,2,-2,-2,0
1,2,1,2,21,16,6,4,-4,-1,-2,1,2,2,-1,-3,0
3,1,9,11,-10,-4,-1,-1,-2,-3,-5,-10,-15,-10,-3,1,0
-2,0,1,-4,-8,-2,-1,-5,-1,2,1,8,12,-1,3,-7,0
-1,-4,-5,-8,33,-10,1,2,-2,0,-3,-6,-46,1,-3,-1,0
-1,-1,1,11,31,-17,-2,-3,1,0,-1,1,6,30,5,0,0
-3,-3,-3,-3,-9,-24,-2,-2,-2,-1,-1,-3,10,12,-1,-5,0
0,-1,-5,-10,17,1,-2,6,-1,0,1,8,-55,-3,-6,-8,0
1,0,-2,0,15,-4,3,1,-1,1,0,-2,-12,-10,-4,-5,0
