Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
0,0,-1,-3,-2,0,-3,0,-2,0,8,2,-2,-2,-1,-3,0
-2,-2,-7,-2,0,1,-1,-1,0,-2,-2,0,1,1,-2,0,0
-4,-3,1,0,0,-2,-1,0,-2,0,-4,-2,0,-1,-1,0,0
-3,-1,1,0,-1,0,-2,-1,1,2,3,0,0,-3,-2,0,0
-2,-3,-9,-3,0,0,0,-2,0,-3,-1,-1,-3,-2,-1,-2,0
-1,0,0,-3,-2,-1,1,-1,-1,-1,0,0,-3,-1,-2,-2,0
0,0,2,-2,0,-2,-1,1,1,1,5,3,1,-3,1,-2,0
-1,-3,-9,-4,-2,0,-2,0,0,6,5,0,-3,-1,0,-1,0
-2,-1,-3,1,-2,0,-4,0,-3,-1,-7,0,1,-2,-1,-2,0
0,-2,1,3,1,-1,-2,-2,-2,-4,4,-2,-1,-1,-3,0,0
0,-3,0,1,-1,-1,-1,-3,0,0,-1,-1,-1,1,-1,0,0
-2,1,-2,-2,-1,-1,0,0,-3,-2,1,-5,-1,-2,1,0,0
-1,3,1,3,-1,-1,0,0,0,-3,-3,-1,-1,-1,-1,-1,0
0,-1,4,-5,-3,-1,-3,-2,0,-1,-7,0,-1,-1,0,-3,0
0,-1,-1,0,-3,-1,-1,0,-2,-2,1,1,0,0,-1,-1,0
0,0,-3,2,-1,-2,-1,-1,-2,-4,-3,-1,0,-2,0,-5,0
-2,-1,1,-2,1,0,0,-1,-2,1,-3,-1,-1,-1,-2,0,0
-2,-1,-1,-1,1,0,-1,-1,-1,-2,0,-4,0,-2,-1,0,0
-1,-1,-6,2,3,-1,-1,-2,0,-2,1,-5,-3,-3,0,1,0
-1,-3,11,9,-3,-1,-3,-4,-1,0,-7,-1,0,-2,-1,-4,0
0,-3,-2,-2,0,-1,-1,1,-1,-1,-3,0,2,-2,-1,-2,0
-2,-2,-5,-3,0,0,-1,-2,-2,0,2,0,0,0,1,0,0
1,-2,2,-2,-3,-1,-1,-5,-1,2,-5,-3,-2,-1,-1,-2,0
1,-3,-4,-1,-1,1,0,0,-2,1,-3,2,-1,-2,2,1,0
-1,0,-2,-5,-1,-2,-1,0,-3,-1,2,-3,-3,0,1,-3,0
-1,2,-2,-1,0,-3,-2,-1,-1,0,1,0,1,-1,-4,0,0
0,-2,-1,1,-4,-3,-2,-3,-1,-3,2,-2,1,0,-3,-1,0
-1,-2,1,-1,2,0,-1,0,-2,1,-2,-1,-2,0,-1,-3,0
-2,0,0,0,-2,2,0,0,0,-2,0,2,-1,0,1,-1,0
1,-2,1,-2,2,0,0,0,0,-2,-2,-3,-3,-1,-2,1,0
0,-2,-1,2,0,-2,-1,-3,-2,-1,1,-1,0,-1,1,0,0
-1,0,-9,-2,0,0,0,-2,-2,-6,-4,0,1,0,-1,-2,0
0,-2,-2,-1,-2,1,-2,0,-1,-4,0,-1,-3,-1,-2,-1,0
-1,2,0,-2,-1,-1,-2,-3,-1,-2,3,1,-2,-3,-4,-2,0
-2,2,-4,0,1,-1,0,-2,-3,-2,-3,-1,1,1,-2,-3,0
-3,-2,-1,-1,-1,-2,0,-1,0,-1,-3,-2,0,-2,1,0,0
-2,0,1,-2,0,-1,1,-3,-1,1,-2,3,-4,-1,-3,0,0
-3,-1,-5,-4,0,-3,-1,0,-1,-1,-1,2,-1,0,1,-1,0
1,1,1,-3,0,-4,1,1,0,-2,5,1,0,-1,-1,-2,0
1,-1,3,1,-3,-1,-2,1,0,-1,-1,0,3,-1,-2,-1,0
-1,-2,-1,-1,-2,-2,1,0,1,1,0,-1,-1,0,-1,1,0
2,0,0,0,0,0,-3,-1,-3,-3,-1,0,0,0,-1,-1,0
-2,-1,-2,-1,1,-1,-4,-1,0,0,0,-3,-2,-2,0,-2,0
-1,0,3,-1,-3,0,0,-2,-1,0,-8,-1,-5,0,-3,0,0
-3,-2,2,-1,-2,1,-1,-2,0,0,-5,-6,0,-1,-1,1,0
-1,-4,0,0,0,-2,-1,-2,-1,1,0,0,-1,0,-1,-1,0
-3,-3,-4,-3,-1,0,-1,-3,-2,1,-1,0,-1,-2,-1,-1,0
0,-2,0,-1,-1,-2,-1,-2,-1,-4,3,-2,0,-2,-1,-2,0
-1,-3,0,-1,-1,0,-2,-1,-1,1,-1,-1,0,0,-2,0,0
-2,-3,-7,-2,0,-2,-4,-4,1,-1,-3,-1,0,-3,-3,-1,0
1,0,4,2,-1,-1,0,0,-2,-3,-2,0,3,0,-2,-1,0
-2,-2,1,-1,-1,2,0,-1,-2,-1,-1,-1,-2,-1,0,-1,0
-1,-2,-4,0,-3,0,-2,-1,0,-3,-4,0,-2,0,-1,-1,0
-1,-2,-1,0,-1,-1,1,-1,-2,-2,-1,-4,0,0,1,-2,0
2,2,4,-4,0,-1,1,-1,0,-4,1,2,0,-2,-1,-2,0
-3,-2,-2,-3,-4,-1,0,0,-1,1,2,1,-2,-1,2,-1,0
-1,-1,-1,-2,1,0,-2,0,-1,-2,-4,-1,-1,0,1,-1,0
1,0,1,0,-1,-1,1,-1,0,-4,0,0,-2,0,-2,-3,0
-2,1,-2,1,1,-2,-2,0,-1,0,9,1,-1,-2,-3,-2,0
-1,0,-2,0,0,-1,0,0,0,-2,-4,-4,1,-2,-1,-2,0
-2,-1,-1,0,-3,0,-1,-2,0,-1,-4,-2,-2,-2,0,-1,0
0,-1,2,-1,0,-1,0,-1,-2,-1,3,-3,1,-1,-3,1,0
-1,-2,-1,2,-1,-1,-1,-2,-3,-1,-3,-2,-2,0,1,-3,0
-3,-1,1,-3,0,-2,0,-2,-2,-3,0,1,-2,-1,1,-1,0
2,-1,1,0,-2,-3,-2,0,-1,-1,-6,-1,2,0,0,-1,0
-2,-3,-2,0,1,-2,-1,0,-2,0,-2,-2,-3,-1,-2,-2,0
-1,-1,0,-3,-2,-3,-1,-2,1,1,0,-2,-2,-1,0,-2,0
-3,-1,-3,0,1,1,-3,-1,-1,0,3,1,0,-1,2,-1,0
-1,-2,-3,-2,-2,1,0,-4,0,-1,-1,-4,-2,-1,0,1,0
-1,-2,-2,-1,-2,-1,-1,-2,1,0,1,1,-3,-1,-2,0,0
-2,0,-5,0,-1,-2,-2,-1,2,-1,2,0,1,-1,1,-2,0
-1,0,-1,-1,-3,-1,-1,-2,0,-3,-1,-3,0,1,1,0,0
-2,-3,-1,-3,0,-2,-1,-2,-1,-1,-3,0,-3,-1,-2,1,0
1,-1,-1,0,1,0,1,-1,-1,-1,-1,-1,0,0,-2,-2,0
1,0,1,0,-1,-3,0,1,0,-1,-5,0,-1,-1,-1,0,0
-2,2,-1,1,0,-1,-2,-5,1,-2,-2,1,1,-2,0,1,0
-3,-1,-3,1,1,-1,-1,0,-1,0,3,-2,-3,-1,-1,-2,0
2,0,0,-3,-1,0,-1,-1,-2,-2,-4,-2,-3,0,-1,-1,0
-3,0,2,-2,1,1,-2,-1,-2,-3,-3,-3,-3,-5,-1,-2,0
0,-2,-1,0,0,-1,-1,0,0,0,3,1,-1,1,-1,-1,0
-1,-1,-5,-3,-3,1,1,-1,-2,-1,-4,1,0,-1,-3,-1,0
-2,0,-2,2,0,-2,2,-1,0,-1,2,-1,0,-1,-2,0,0
0,-1,0,-2,-1,0,-2,-2,-2,-2,1,3,0,-2,-2,-3,0
0,1,-3,-2,-2,0,-2,0,1,-2,-2,1,0,-1,-4,-1,0
0,-1,-3,-1,-1,-1,-1,-2,-2,0,0,0,0,-1,2,-1,0
-1,-4,3,0,0,-1,-2,0,-1,0,-3,-3,-3,0,-1,-2,0
-2,-1,-7,-1,0,-2,0,-1,0,0,0,1,0,2,-2,-2,0
-3,0,-2,1,-1,-2,-1,-2,0,0,0,-3,0,-1,-2,-2,0
-2,-1,6,-1,-2,-1,-1,0,-1,0,-1,-4,0,0,-1,-1,0
0,-2,1,-1,-2,-1,2,0,0,1,-5,0,-1,-2,-1,-2,0
-1,-1,2,-2,-2,-1,-1,-1,-1,-2,1,-1,1,0,-2,-2,0
0,-4,-1,0,-1,0,-1,-2,-5,2,2,-2,-1,-2,-1,-2,0
-1,3,5,1,2,-2,-1,1,0,-1,0,-1,-1,-2,1,-2,0
-1,-3,3,-1,-2,0,-1,-2,-1,-4,-4,0,0,1,-2,0,0
-1,0,-3,-4,0,-2,0,-1,-1,-1,-1,0,-1,-1,-2,0,0
-1,0,0,-2,-3,-2,-4,-1,0,-4,3,0,-2,-2,-1,-1,0
3,0,-2,0,0,-2,-1,-1,-2,0,-3,-2,0,0,1,0,0
0,1,-8,0,-1,-2,-2,0,-1,1,1,1,-1,-2,0,-3,0
-2,-3,-2,0,-1,0,1,-2,0,-6,-3,0,0,-2,-1,0,0
0,2,-2,-2,3,1,-2,-3,-2,-3,0,-1,1,-1,1,-1,0
-1,-3,-5,-1,-2,-3,-2,-1,-1,-1,2,0,-1,-1,-1,1,0
-2,4,-1,0,0,0,0,-1,0,-2,-4,-1,0,-3,-1,-2,0
-1,-5,8,0,0,1,-2,-3,-2,-1,-5,-2,-1,-1,-1,-1,0
-4,-2,6,-2,-2,-2,-1,-2,-3,1,-5,1,0,0,0,-4,0
-2,2,1,2,-2,-2,1,0,-2,-1,-3,-4,-1,-4,-2,-3,0
0,-3,-2,1,0,0,1,-1,-1,0,3,0,0,-3,1,-1,0
-1,-3,-3,-1,1,0,-3,-2,0,-2,2,1,0,0,0,-2,0
-1,-1,-2,-2,-3,0,0,-1,-4,-4,-1,-3,-4,-2,-1,-1,0
0,0,-3,1,-2,-3,-2,-1,0,0,-2,-2,-2,-1,0,-2,0
-1,1,4,-3,-1,-2,-1,-3,-2,-2,-2,0,0,1,-1,-1,0
1,-1,-2,-1,1,0,-1,-2,0,-1,0,1,-2,-1,-3,-2,0
-1,-2,3,-2,-2,-2,0,-2,1,1,2,-1,3,-2,-2,0,0
-2,-3,-2,0,0,1,-2,-1,-1,0,2,-3,-1,0,0,1,0
0,-2,-3,-1,-1,-1,-1,-2,-2,1,-2,-1,-3,-1,-1,-1,0
-2,-1,-2,1,-1,0,-1,-1,-1,-1,4,3,-3,1,1,-2,0
-1,1,-3,-4,1,-2,-2,2,-2,-3,3,-2,-2,0,-4,-3,0
-1,0,-3,-3,-1,-2,1,-4,-3,0,0,0,-2,-3,-2,-1,0
0,-3,0,0,1,-1,1,1,0,-2,-1,2,1,-3,-1,-1,0
0,-2,1,0,-2,0,0,0,-1,-2,-1,0,-1,-1,-1,-1,0
-1,-1,-1,0,-1,-1,-3,-2,1,0,0,-3,0,-1,-3,2,0
-2,0,-3,-1,-1,0,0,-2,0,-2,-2,0,0,-1,0,-1,0
-3,-2,-3,1,-1,-1,-2,-1,0,-1,0,2,1,0,2,0,0
-3,2,2,-3,0,0,-1,2,-2,0,-3,-3,-2,-1,0,1,0
1,-3,-2,1,-1,-2,1,0,-1,-1,2,1,-2,0,0,-3,0
2,-1,-4,-1,1,-1,-1,0,-2,-4,-4,-1,-1,-2,-2,-2,0
-3,-1,-1,-2,-2,-3,-2,-3,-3,0,-2,-4,-3,-3,-2,1,0
-2,-4,6,-1,-2,-1,-3,-1,0,0,-1,-1,-2,0,-1,1,0
-2,2,2,0,-1,-1,0,-1,1,-2,-5,-2,-1,2,-1,-1,0
-2,-3,1,0,0,-2,0,0,-1,-1,-3,-3,0,-3,-1,-1,0
-1,-2,4,-1,-1,1,0,-1,-1,-3,-2,-3,0,-2,1,-2,0
1,1,1,3,-3,1,0,-2,-1,0,-4,-4,-1,1,-3,-1,0
-1,-5,0,2,2,-1,-3,0,-3,1,2,-2,-1,0,-3,-2,0
-2,-2,-3,-4,-3,-2,-2,-1,-1,1,3,0,-2,-2,1,-1,0
1,-2,-1,-3,-2,-4,-2,-2,1,-3,-4,0,-1,0,2,-1,0
0,2,0,0,0,-1,-1,-3,-3,-1,0,-1,-1,1,-2,-3,0
-3,-2,-4,-3,-2,0,1,1,0,0,2,3,-4,-1,-1,-1,0
0,1,-3,1,1,-1,-1,-1,-1,0,0,0,2,-2,-1,0,0
-3,-1,0,0,-4,-1,-1,-2,0,-4,-2,-3,-4,-3,-3,-2,0
0,0,-4,-2,-2,0,0,-1,0,0,-1,1,0,-1,3,-2,0
1,-2,-2,-1,1,-1,1,0,-1,0,-1,2,2,1,0,-3,0
-1,-2,5,-3,-3,-2,-2,-2,0,0,-1,-3,-2,1,-3,0,0
1,2,-4,1,-1,-1,-1,0,-1,-2,0,-2,1,-1,-1,-2,0
-3,-3,0,0,0,-2,-2,-2,-2,0,1,-1,-1,2,0,-2,0
1,0,-4,-2,-3,-1,0,1,-3,-2,1,0,-2,-3,-2,0,0
-3,-2,-7,0,-1,1,1,-2,0,-1,-4,0,2,-1,-1,-2,0
-1,-3,-8,1,1,0,-2,-2,0,1,3,1,0,0,1,1,0
1,-2,-3,-1,-2,-1,-1,-1,-1,-2,-1,-2,-4,-2,-2,-2,0
-3,-4,-2,-2,1,1,-2,-3,-1,0,-3,-1,-1,-1,-3,0,0
-1,0,-1,-1,-2,1,-1,0,-1,-3,3,0,-1,-2,1,-2,0
0,1,0,-4,-2,0,-1,-2,-3,-3,0,-3,-2,-2,1,-3,0
1,-1,2,0,1,-1,-1,1,1,-2,0,-1,-2,0,-1,-2,0
0,-1,5,-1,-1,-3,1,1,-1,-3,-10,-2,2,-1,-1,-3,0
-2,0,-4,-4,0,-2,1,-1,-1,-2,9,0,0,1,1,0,0
-1,1,2,-1,-1,0,-3,-1,2,-1,-5,2,1,-1,-1,0,0
0,-1,2,0,1,-1,-3,-3,-1,-4,-7,-4,-3,-1,-1,1,0
-2,-3,3,-4,0,1,-1,-1,0,2,8,-4,0,-1,-2,2,0
-2,0,-4,4,-3,-3,0,-3,-2,-1,1,-3,1,-1,-1,-3,0
0,0,-2,2,-3,-2,-1,0,-2,-3,-2,-3,0,-1,-1,-3,0
-2,-3,1,-1,-2,0,0,-2,-1,0,-2,-3,1,0,0,-1,0
-3,-3,-7,0,-1,-1,-1,-4,-3,-2,3,0,-1,0,-1,-1,0
-1,0,-1,-1,-3,-3,-1,1,0,-1,-7,0,-1,-3,-1,-3,0
0,-2,6,0,-2,0,-1,-2,-1,-1,1,-2,-2,-2,-1,-1,0
-1,-3,-2,1,1,2,-1,2,-2,-2,-1,-1,-1,-1,-4,1,0
-1,0,-1,-1,2,-1,-2,0,2,-4,-11,0,-2,-2,-1,-5,0
-3,-3,-2,-6,0,1,-3,-1,-1,0,4,-2,-3,-1,-2,-1,0
-1,-2,2,-3,-3,-3,0,-2,-2,-2,-6,-2,-1,-2,-3,0,0
-1,-4,1,1,0,-1,0,-3,0,2,2,3,3,2,1,-1,0
0,-3,2,-2,0,-1,-2,-2,2,2,2,-3,-4,0,0,0,0
-3,0,7,-1,-3,-3,-2,0,0,1,-7,0,0,-3,2,-1,0
0,-3,-3,2,1,-1,2,-4,-3,-3,-1,0,-1,1,2,0,0
-2,0,5,1,0,-2,-1,-1,-1,2,5,-1,-1,0,-3,2,0
-3,0,-11,1,0,2,-1,0,-2,-2,2,-1,1,-1,0,-3,0
2,-1,1,-1,-1,-1,1,-1,0,-3,-13,-1,-3,-1,-2,0,0
1,1,1,-1,2,0,0,-1,-2,-2,8,0,-1,0,-2,0,0
-1,3,0,-2,-1,0,-1,-1,1,-6,-3,1,-1,-1,-1,-3,0
-3,0,-1,-2,-4,-1,-2,0,-1,1,3,1,-1,-1,0,0,0
0,0,-4,-1,-1,-2,3,-1,-3,-3,-1,-2,-2,-2,-2,-2,0
1,-2,6,-3,1,-1,-2,-1,-1,-6,-13,-1,1,-1,-1,-2,0
0,0,-5,-2,1,0,-1,-1,-2,1,-3,0,0,-1,-2,-1,0
0,1,7,-3,-3,-3,-1,-2,0,0,5,-1,0,1,-2,0,0
-1,1,0,-4,0,0,0,-2,0,-4,-3,0,-2,-1,0,-1,0
-2,-3,0,-2,-1,-3,-1,-1,-1,-1,-4,-3,-2,0,-3,-3,0
1,2,-6,0,-4,-2,0,-1,-3,-1,3,-3,-1,0,-1,-4,0
0,-1,-7,2,1,-2,1,0,2,2,5,2,-1,-2,-1,0,0
0,-5,-5,-3,-1,-2,-4,0,0,0,4,-2,0,-1,-4,0,0
-1,-1,-10,-4,-4,1,1,-1,1,-2,5,0,-2,1,-2,0,0
-1,-4,0,0,1,1,-2,0,1,-1,-2,0,1,0,1,1,0
1,-5,1,-1,-2,1,-3,-1,0,0,-6,0,-1,-1,0,-1,0
-2,-4,-6,-2,-3,-2,1,-1,-2,1,14,-2,1,-3,0,-3,0
-1,-1,-1,-1,2,0,-3,-2,-2,4,7,1,0,-3,1,-1,0
0,0,-16,0,-1,-1,-1,1,-1,0,0,-1,-1,1,0,1,0
-3,3,8,1,-2,-1,2,-1,-1,-2,-2,-1,-2,-2,-1,-1,0
-1,1,12,-1,-3,-1,0,0,-2,-1,-10,0,0,-2,0,-3,0
-2,-1,-8,-1,-1,-1,-2,-1,-3,-1,-5,-1,-1,1,-3,-1,0
-2,-5,-2,0,0,-2,1,-2,-2,-1,-2,-3,1,2,-1,-1,0
-2,-2,2,-1,0,-1,-1,-2,0,1,-1,1,0,-2,-1,0,0
0,-4,5,-3,-3,-1,-3,-2,0,-4,-12,0,1,0,0,0,0
0,-2,1,0,1,-1,0,0,-1,7,7,-1,-1,0,-1,-1,0
-3,-1,-12,1,0,-1,0,-2,0,-3,1,-2,0,0,-2,-1,0
-1,-7,-5,-1,-1,-1,0,-1,1,-4,-8,0,-2,0,0,-1,0
-1,1,21,0,-1,-2,-1,-2,-3,-1,-1,-1,-1,-1,-2,-3,0
-2,-3,-7,0,-1,-1,-4,0,-1,-5,1,-3,-3,-2,-2,-2,0
1,4,0,-1,0,1,-1,-1,-1,0,0,0,-2,-1,0,1,0
-2,0,3,-3,0,1,-2,-3,-1,-5,-4,-1,0,-4,1,-4,0
-2,-5,-5,-3,-1,-1,-2,-3,0,-2,0,0,-1,1,0,1,0
-1,4,5,0,-2,1,1,2,-1,-2,-1,0,-4,0,-2,-2,0
0,-2,-7,-4,1,0,-1,-1,-2,-2,6,0,3,-1,-1,-3,0
2,1,-9,-1,-2,-2,-2,-2,-2,-5,-6,1,3,-1,-2,-2,0
-2,1,9,-1,-1,-2,0,2,0,3,0,-1,-2,-1,1,-2,0
-2,-2,2,-2,-1,-2,0,-3,0,0,-4,-2,1,-1,-2,-1,0
1,1,7,-1,2,0,-3,0,-4,-4,-15,1,-3,-2,-1,-3,0
-2,-4,-7,-2,0,-1,-1,-3,-3,-3,-4,-3,0,-3,-1,-2,0
0,2,5,2,1,1,1,1,-1,-1,4,-3,-1,-3,-1,0,0
0,1,0,-2,-2,0,-2,1,-2,-2,0,1,0,-1,0,-2,0
-2,-4,-1,-1,-2,0,-2,-3,2,1,3,0,-3,0,0,1,0
-1,3,-1,1,-1,-1,0,-4,2,-1,-1,-2,0,-2,0,-3,0
-1,-6,-8,-1,-2,1,1,-3,-1,0,-3,-1,-2,-1,-2,-1,0
-3,0,8,-1,2,-1,2,-1,-3,-1,-6,-1,-2,0,-1,-1,0
-1,1,16,1,0,0,-1,0,-2,-4,-24,-2,2,-1,0,-2,0
2,-3,7,-2,-1,-1,-1,0,-1,-5,-3,-3,-1,0,-2,0,0
-2,-1,1,0,-3,-2,-1,-2,-1,-2,5,-3,-2,-1,-1,0,0
-4,0,-4,-2,1,-3,-2,-2,-3,1,2,-1,0,-1,-2,-3,0
1,1,-3,1,-1,-2,-2,-1,-3,-5,-6,3,-1,0,-3,0,0
1,-3,-1,2,-4,0,-2,-2,-2,0,8,-2,-1,-1,0,1,0
1,-1,-6,-2,0,-1,-1,-1,0,-2,-4,-3,-1,0,-2,0,0
-2,-2,4,-3,-1,-1,-1,2,-3,3,-2,1,0,0,-1,0,0
-4,-2,2,-1,-1,-1,-2,-2,0,0,2,-1,-3,0,1,-2,0
0,0,-6,-1,-1,0,-1,-1,2,0,5,1,-1,-2,0,-1,0
-2,-1,-6,-2,-1,-1,-2,-2,-3,2,1,0,0,-4,-2,0,0
-2,-3,-1,0,2,0,-1,-2,1,0,-8,0,-3,1,0,-1,0
4,4,5,-3,1,-1,0,1,0,0,1,1,-2,-1,0,-2,0
-3,1,13,0,-2,1,0,0,-3,-8,-10,-6,0,-1,-2,-1,0
-2,-3,-2,0,-1,1,-1,-2,-1,-2,7,-5,-3,-3,-5,-2,0
1,-1,-10,-1,0,1,1,1,0,5,11,0,-1,-1,1,-2,0
-6,-9,-16,0,3,-2,-1,-2,0,-1,0,0,-2,-1,3,1,0
1,-3,-1,-1,-1,-1,-4,-2,0,-2,3,0,2,-2,-2,-2,0
-1,1,-3,-1,-2,-3,0,-2,-1,-1,5,-1,1,2,-1,-1,0
0,-2,-12,0,0,-2,-1,0,1,0,4,-1,0,-1,-1,1,0
-1,-2,-2,1,-1,-1,2,1,-1,1,-1,0,1,-2,-5,-2,0
-1,3,10,0,0,0,0,-2,0,-1,-10,-3,0,-2,0,-1,0
1,-4,1,-2,-2,-1,0,-2,-1,-3,-5,-1,1,0,0,0,0
0,2,-3,0,2,-1,-2,1,-3,-6,1,0,0,-1,-2,-2,0
-1,3,0,-2,-1,-1,-2,0,1,4,11,-1,-2,-2,-1,-1,0
-2,-7,-9,0,-2,0,1,-3,-3,0,-3,-2,0,-1,1,-3,0
-1,2,1,0,-2,-1,-4,-1,2,-2,-2,0,0,1,0,0,0
-4,-4,3,-3,-2,-4,-3,-4,0,2,-4,0,-2,2,-2,-3,0
1,0,1,0,1,0,-1,-3,-3,1,8,-1,-3,0,0,-1,0
0,2,-8,-1,0,0,-2,2,-2,-8,-14,-1,1,-1,-1,-3,0
-1,6,5,0,-3,-5,0,-1,0,-2,2,-1,1,-2,-2,0,0
0,1,7,-2,-3,-1,2,-1,1,2,9,0,0,0,-1,2,0
-2,-5,-18,-2,0,-1,0,0,0,-2,-11,-1,0,0,1,-2,0
1,0,3,0,0,-1,-3,-3,-1,0,-2,-1,-1,1,-1,-3,0
-1,-3,4,2,0,3,-3,0,1,8,0,-1,0,-2,-2,-1,0
-4,-4,-1,-3,0,-2,0,-1,1,0,3,-3,-4,-2,-3,0,0
0,-5,-7,-5,1,-1,2,1,-2,-2,0,0,-2,-2,-4,-1,0
2,1,-5,1,-1,-1,-1,-1,-2,0,9,-2,-2,-2,-1,-1,0
-1,-4,0,0,0,-1,0,-3,-2,-1,-6,0,1,-2,-1,0,0
0,0,-1,-3,-2,-2,-1,-2,-3,-4,-2,1,2,0,-3,-3,0
1,-1,1,-1,-1,1,1,1,1,-2,-3,-3,-1,0,-1,0,0
-3,-5,0,0,0,0,-1,-2,-2,3,-3,-1,0,0,-2,1,0
-3,-8,-9,-1,-1,-3,-2,-4,-2,-3,8,-1,-1,-2,0,-3,0
1,-2,-4,3,3,-2,-1,1,0,-1,5,-4,0,-1,-1,0,0
-4,1,-1,-2,-5,-2,-1,-2,-3,-6,2,-2,-1,-1,-1,1,0
1,-1,1,-1,-2,0,0,-1,-1,-4,-5,2,-1,-2,1,-3,0
0,0,1,-3,1,-1,-1,0,-2,1,-5,1,1,-1,-1,-2,0
-4,-1,1,-1,-2,-1,1,-2,-1,-1,2,-2,-2,-1,1,0,0
-1,1,-3,-1,0,0,-2,1,-3,-5,-2,2,-1,-3,0,-4,0
0,-3,1,-3,1,-2,-3,-3,-1,1,-12,0,0,-1,0,1,0
-2,-7,-7,-5,0,0,-1,0,0,4,-4,-2,-2,0,-2,-1,0
0,0,-3,2,-1,1,-1,-2,-1,-3,6,-3,-1,-2,2,0,0
-1,2,5,1,-1,2,0,-3,-1,-2,-5,-2,-1,2,-1,0,0
2,-1,1,-1,-1,-3,0,1,0,0,-1,-1,-3,0,-1,0,0
-1,-3,8,-2,0,-3,-3,-1,-1,-1,1,-1,2,-1,1,0,0
0,-1,-10,2,-2,-1,1,-1,-3,-3,2,0,1,0,-1,1,0
-2,-2,5,-1,-2,-1,-1,-3,1,-1,-1,-5,0,-1,1,-1,0
-3,0,-3,1,1,0,-2,-2,1,-3,-3,-1,-3,-2,1,-1,0
1,-4,-1,1,-2,0,0,-2,1,4,1,0,0,0,-2,-1,0
-1,0,6,-3,0,-1,-1,-2,-1,1,5,0,2,2,-1,-2,0
-2,-3,-5,0,1,-3,-2,0,-3,-3,1,-2,0,1,-2,0,0
0,0,-1,-2,-3,-1,-2,0,-2,-1,-2,-3,-2,-1,-3,-1,0
1,4,5,0,-2,0,-3,-1,-1,1,-3,2,-2,-4,1,1,0
0,-2,-13,-2,1,0,-2,-2,-1,-1,0,0,0,-3,-2,-3,0
0,2,-4,-2,1,-1,-1,-2,0,-9,5,-1,-3,-1,1,-2,0
-1,-2,5,-2,-2,-1,0,-2,0,-2,-1,0,0,-2,2,1,0
-1,1,-6,-1,2,0,0,-1,-2,-2,11,-1,-1,-3,-1,-1,0
-1,5,-2,1,-2,-1,0,-1,-1,-4,-10,-2,0,-2,-2,-1,0
-1,2,11,-1,-1,0,1,1,-2,-6,-17,-1,0,1,-2,-1,0
-1,-4,1,0,1,-1,-1,0,1,4,4,0,-1,-2,-2,0,0
0,-1,-3,1,-1,-3,-2,0,0,0,0,-3,0,-2,-1,-2,0
-2,-4,-4,-2,-1,-2,0,-2,-2,-3,-2,-1,0,-1,-3,-3,0
-3,-2,-1,-3,0,-2,0,-1,0,1,5,2,-3,1,-2,-2,0
-1,-2,-5,2,0,0,1,0,-1,4,5,0,0,-1,-1,-1,0
-2,-6,-5,-1,-1,-1,-4,1,-2,-3,-1,-3,-1,0,-1,1,0
-4,-1,2,-3,-3,1,-2,-3,0,-3,1,3,-2,-1,1,-3,0
-1,5,-4,3,1,-1,-1,0,0,-6,-4,-1,1,-2,-1,-2,0
-4,1,6,-1,1,-1,0,-1,1,-3,-5,-3,-1,-1,0,-2,0
-1,-3,-2,-1,-1,0,-2,-1,0,4,7,0,0,-1,2,0,0
0,-3,-5,-1,0,-1,-1,0,-1,1,-5,1,1,-1,-2,0,0
-2,-3,-3,-2,-4,-2,0,-2,-3,-5,-4,-4,-1,-2,1,-1,0
-1,-1,4,-2,2,-2,-2,-1,-1,1,2,-1,0,0,-1,1,0
1,-2,0,2,-1,0,-1,0,-2,-1,-4,-2,-3,-2,0,-2,0
-2,-1,-2,-5,-3,-2,0,-3,-2,-9,0,1,1,1,-1,-1,0
-2,6,0,-1,2,-1,-2,1,-1,2,2,2,2,-3,-1,-1,0
-1,-2,-6,-1,-2,0,-1,2,-1,2,1,-1,0,0,0,0,0
0,-3,-6,0,1,-1,0,-1,-1,-3,-1,1,1,1,0,-1,0
1,5,4,0,-1,-1,-3,0,-4,-1,4,-4,-3,-3,-2,-1,0
0,-2,2,-2,0,-2,2,0,-1,-1,0,0,-1,-2,-2,-2,0
-2,-2,-1,1,-1,0,-1,-2,1,0,-1,0,0,0,0,-2,0
-3,-1,3,-4,0,-2,-3,-2,1,-2,-15,-2,-1,1,-1,-2,0
-2,-1,2,0,-1,0,-2,-1,-1,2,-3,-3,-3,-2,-2,0,0
-1,-3,1,1,1,0,-2,-3,0,-2,6,1,3,0,-1,1,0
1,1,0,-5,-1,-3,-4,0,-3,-4,-11,-5,-2,-1,-2,-4,0
-1,-3,0,1,-2,0,0,-4,-3,-2,1,0,-2,-2,-2,-1,0
-1,-7,-2,0,2,0,1,-2,2,-3,4,-1,2,-2,0,2,0
-3,-1,-4,0,-2,-1,-1,-1,1,4,4,-3,-3,1,-2,0,0
-2,-3,-4,1,0,-2,-1,-2,-1,0,-14,0,-1,0,-1,-2,0
-1,-1,5,-1,0,0,-1,0,0,0,0,0,2,-1,-1,-1,0
0,-3,4,0,-2,-1,-1,-2,-1,2,2,1,-2,1,-3,-3,0
