id,time,gesture_id,gesture_name,s1,s2,s3,s4,s5,s6,s7,s8,s1_norm,s2_norm,s3_norm,s4_norm,s5_norm,s6_norm,s7_norm,s8_norm,quat_w,quat_x,quat_y,quat_z,Pose_L_Shoulder_x_shldr_norm,Pose_L_Shoulder_y_shldr_norm,Pose_L_Shoulder_z_shldr_norm,Pose_L_Shoulder_vis_shldr_norm,Pose_L_Elbow_x_shldr_norm,Pose_L_Elbow_y_shldr_norm,Pose_L_Elbow_z_shldr_norm,Pose_L_Elbow_vis_shldr_norm,Pose_L_Wrist_x_shldr_norm,Pose_L_Wrist_y_shldr_norm,Pose_L_Wrist_z_shldr_norm,Pose_L_Wrist_vis_shldr_norm,Hand_R_Wrist_x_shldr_norm,Hand_R_Wrist_y_shldr_norm,Hand_R_Wrist_z_shldr_norm,Hand_R_Thumb_CMC_x_shldr_norm,Hand_R_Thumb_CMC_y_shldr_norm,Hand_R_Thumb_CMC_z_shldr_norm,Hand_R_Thumb_MCP_x_shldr_norm,Hand_R_Thumb_MCP_y_shldr_norm,Hand_R_Thumb_MCP_z_shldr_norm,Hand_R_Thumb_IP_x_shldr_norm,Hand_R_Thumb_IP_y_shldr_norm,Hand_R_Thumb_IP_z_shldr_norm,Hand_R_Thumb_Tip_x_shldr_norm,Hand_R_Thumb_Tip_y_shldr_norm,Hand_R_Thumb_Tip_z_shldr_norm,Hand_R_Index_MCP_x_shldr_norm,Hand_R_Index_MCP_y_shldr_norm,Hand_R_Index_MCP_z_shldr_norm,Hand_R_Index_PIP_x_shldr_norm,Hand_R_Index_PIP_y_shldr_norm,Hand_R_Index_PIP_z_shldr_norm,Hand_R_Index_DIP_x_shldr_norm,Hand_R_Index_DIP_y_shldr_norm,Hand_R_Index_DIP_z_shldr_norm,Hand_R_Index_Tip_x_shldr_norm,Hand_R_Index_Tip_y_shldr_norm,Hand_R_Index_Tip_z_shldr_norm,Hand_R_Middle_MCP_x_shldr_norm,Hand_R_Middle_MCP_y_shldr_norm,Hand_R_Middle_MCP_z_shldr_norm,Hand_R_Middle_PIP_x_shldr_norm,Hand_R_Middle_PIP_y_shldr_norm,Hand_R_Middle_PIP_z_shldr_norm,Hand_R_Middle_DIP_x_shldr_norm,Hand_R_Middle_DIP_y_shldr_norm,Hand_R_Middle_DIP_z_shldr_norm,Hand_R_Middle_Tip_x_shldr_norm,Hand_R_Middle_Tip_y_shldr_norm,Hand_R_Middle_Tip_z_shldr_norm,Hand_R_Ring_MCP_x_shldr_norm,Hand_R_Ring_MCP_y_shldr_norm,Hand_R_Ring_MCP_z_shldr_norm,Hand_R_Ring_PIP_x_shldr_norm,Hand_R_Ring_PIP_y_shldr_norm,Hand_R_Ring_PIP_z_shldr_norm,Hand_R_Ring_DIP_x_shldr_norm,Hand_R_Ring_DIP_y_shldr_norm,Hand_R_Ring_DIP_z_shldr_norm,Hand_R_Ring_Tip_x_shldr_norm,Hand_R_Ring_Tip_y_shldr_norm,Hand_R_Ring_Tip_z_shldr_norm,Hand_R_Pinky_MCP_x_shldr_norm,Hand_R_Pinky_MCP_y_shldr_norm,Hand_R_Pinky_MCP_z_shldr_norm,Hand_R_Pinky_PIP_x_shldr_norm,Hand_R_Pinky_PIP_y_shldr_norm,Hand_R_Pinky_PIP_z_shldr_norm,Hand_R_Pinky_DIP_x_shldr_norm,Hand_R_Pinky_DIP_y_shldr_norm,Hand_R_Pinky_DIP_z_shldr_norm,Hand_R_Pinky_Tip_x_shldr_norm,Hand_R_Pinky_Tip_y_shldr_norm,Hand_R_Pinky_Tip_z_shldr_norm
50f8ee76c0b840d2b8940056f483f299,1746300487.226372,5,Hand Close,89,300,144,60,100,56,62,47,0.28021328977960136,2.525346383300416,0.6080355575296811,-0.1644423594679074,0.8030148573092679,0.04941225565946986,0.40208312852463113,0.029145621806361165,0.92822265625,0.14959716796875,0.27978515625,0.19384765625,0.0,0.0,0.0,0.999946653842926,0.06274515390396118,0.21667125821113586,-0.10645264387130737,0.9885867238044739,-0.02811586856842041,0.08245232701301575,-0.2792986035346985,0.9918993711471558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461d30fa3a3647b68b64e59709504e99,1746300487.23817,5,Hand Close,87,300,131,55,97,56,61,45,0.250382423480449,2.525346383300416,0.42428677437627815,-0.2514559098712857,0.7528158113319274,0.04941225565946986,0.3768809725210192,-0.017251852907603643,0.92822265625,0.14874267578125,0.27685546875,0.19891357421875,0.0,0.0,0.0,0.999946653842926,0.06274515390396118,0.21667125821113586,-0.10645264387130737,0.9885867238044739,-0.02811586856842041,0.08245232701301575,-0.2792986035346985,0.9918993711471558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706d458d68f34fdab652631cd2afd4e6,1746300487.259753,5,Hand Close,79,243,133,66,103,57,59,46,0.13105895828383948,1.792026466102615,0.4525558179383401,-0.06002609898385344,0.8532139032866085,0.0633781299276414,0.3264766605137953,0.005946884449378762,0.92852783203125,0.1478271484375,0.27362060546875,0.2025146484375,0.0,0.0,0.0,0.9999516010284424,0.06761890649795532,0.21425861120224,-0.12267192453145981,0.9896330833435059,-0.02753269672393799,0.089385986328125,-0.31507184356451035,0.9926729798316956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0c72a61bfdbb48df81529e0c03402010,1746300487.282278,5,Hand Close,78,229,142,69,100,71,63,41,0.1161435251342633,1.6119128022294709,0.579766513967619,-0.007817968741826475,0.8030148573092679,0.258900369682043,0.4272852845282431,-0.11004680233553325,0.9290771484375,0.14715576171875,0.26971435546875,0.20574951171875,0.0,0.0,0.0,0.9999516010284424,0.06761890649795532,0.21425861120224,-0.12267192453145981,0.9896330833435059,-0.02753269672393799,0.089385986328125,-0.31507184356451035,0.9926729798316956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90a131d29001466cb0dd5092131f0fd1,1746300487.29787,5,Hand Close,61,220,179,68,97,76,65,46,-0.13741883840853183,1.4961254468824496,1.1027438198657658,-0.025220678822502132,0.7528158113319274,0.3287297410229007,0.47768959653546694,0.005946884449378762,0.92987060546875,0.1444091796875,0.26568603515625,0.20916748046875,0.0,0.0,0.0,0.9999563097953796,0.06997489929199219,0.2140461802482605,-0.12239649146795273,0.9906340837478638,-0.02592027187347412,0.10385507345199585,-0.3436901196837425,0.9933938980102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581483b8beb64e828219a91ca92b5fac,1746300487.320576,5,Hand Close,61,233,178,73,99,75,44,44,-0.13741883840853183,1.6633738490503691,1.0886092980847348,0.06179287158087615,0.7862818419834878,0.31476386675472917,-0.05155567954038375,-0.04045059026458605,0.93084716796875,0.1402587890625,0.26177978515625,0.2127685546875,0.0,0.0,0.0,0.9999563097953796,0.06997489929199219,0.2140461802482605,-0.12239649146795273,0.9906340837478638,-0.02592027187347412,0.10385507345199585,-0.3436901196837425,0.9933938980102539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a054174e6d4545ddbdd18e11730f44dd,1746300487.342372,5,Hand Close,62,265,195,79,100,79,43,43,-0.12250340525895564,2.075062223617556,1.3288961683622618,0.1662091320649301,0.8030148573092679,0.37062736382741535,-0.07675783554399569,-0.06364932762156846,0.93157958984375,0.135986328125,0.25775146484375,0.2171630859375,0.0,0.0,0.0,0.9999606013298035,0.0695950984954834,0.21265798807144165,-0.1350160837173462,0.9915493726730347,-0.028392910957336426,0.11150044202804565,-0.34802211821079254,0.9940467476844788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202e825477a84862917d22ce352fc707,1746300487.357476,5,Hand Close,55,244,186,68,91,79,73,42,-0.22691143730598892,1.8048917278078396,1.2016854723329826,-0.025220678822502132,0.6524177193772464,0.37062736382741535,0.6793068445643625,-0.08684806497855085,0.93182373046875,0.1317138671875,0.25421142578125,0.22271728515625,0.0,0.0,0.0,0.9999606013298035,0.0695950984954834,0.21265798807144165,-0.1350160837173462,0.9915493726730347,-0.028392910957336426,0.11150044202804565,-0.34802211821079254,0.9940467476844788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f030407e5dfa470caefc73290b6e7da6,1746300487.380502,5,Hand Close,59,271,185,62,77,62,72,43,-0.1672497047076842,2.1522537938489035,1.1875509505519517,-0.12963693930655606,0.4181555048163239,0.13320750126849912,0.6541046885607505,-0.06364932762156846,0.93194580078125,0.12841796875,0.25201416015625,0.22674560546875,0.0,0.0,0.0,0.9999606013298035,0.0695950984954834,0.21265798807144165,-0.1350160837173462,0.9915493726730347,-0.028392910957336426,0.11150044202804565,-0.34802211821079254,0.9940467476844788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78d631dabc5645349dba54816376e096,1746300487.40232,5,Hand Close,75,265,142,61,58,47,70,35,0.07139722568553476,2.075062223617556,0.579766513967619,-0.14703964938723174,0.10022821362650054,-0.07628061275407402,0.6037003765535267,-0.2492392264774277,0.93206787109375,0.12713623046875,0.2503662109375,0.22882080078125,0.0,0.0,0.0,0.9999644160270691,0.06765860319137573,0.2134600281715393,-0.12888319790363312,0.9923696517944336,-0.030324429273605347,0.11341583728790283,-0.3415743261575699,0.9946325421333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e466368829e24b6aa8d54003d244403a,1746300487.417864,5,Hand Close,79,255,137,70,43,45,71,38,0.13105895828383948,1.94640960656531,0.5090939050624641,0.009584741338849182,-0.1507670162602021,-0.1042123612904171,0.6289025325571386,-0.17964301440648048,0.93212890625,0.12738037109375,0.24822998046875,0.23052978515625,0.0,0.0,0.0,0.9999644160270691,0.06765860319137573,0.2134600281715393,-0.12888319790363312,0.9923696517944336,-0.030324429273605347,0.11341583728790283,-0.3415743261575699,0.9946325421333313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6687219054d5435390b819800c2904f8,1746300487.440026,5,Hand Close,85,229,129,69,30,34,71,50,0.2205515571812966,1.6119128022294709,0.39601773081421615,-0.007817968741826475,-0.3682962154953444,-0.25783697824030405,0.6289025325571386,0.09874183387730838,0.93280029296875,0.12408447265625,0.2462158203125,0.23187255859375,0.0,0.0,0.0,0.9999678134918213,0.06427645683288574,0.21534094214439392,-0.1490541398525238,0.9930985569953918,-0.033760666847229004,0.12005576491355896,-0.38606831431388855,0.9951521754264832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ee2aa273b2d74196ada47e6d1f10678b,1746300487.463312,5,Hand Close,97,207,136,83,30,34,41,59,0.39953675497621083,1.32887704471453,0.4949593832814331,0.23581997238763272,-0.3682962154953444,-0.25783697824030405,-0.12716214755121957,0.30753047009015,0.9342041015625,0.1165771484375,0.244384765625,0.23211669921875,0.0,0.0,0.0,0.9999678134918213,0.06427645683288574,0.21534094214439392,-0.1490541398525238,0.9930985569953918,-0.033760666847229004,0.12005576491355896,-0.38606831431388855,0.9951521754264832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22859ea366c248438a2393512571c5d3,1746300487.477655,5,Hand Close,99,169,124,87,35,36,38,65,0.42936762127536315,0.8399970999159959,0.3253451219090612,0.30543081271033534,-0.28463113886644353,-0.229905229703961,-0.2027686155620554,0.4467228942320444,0.93585205078125,0.10736083984375,0.24371337890625,0.23052978515625,0.0,0.0,0.0,0.9999709129333496,0.06379204988479614,0.21627581119537354,-0.13185851275920868,0.9937622547149658,-0.034796833992004395,0.12549662590026855,-0.3448746055364609,0.9956232905387878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20f31236e796417dbe1a368873618bd6,1746300487.502663,5,Hand Close,109,159,128,90,41,36,41,79,0.5785219527711251,0.7113444828637501,0.3818832090331852,0.3576389429523623,-0.18423304691176245,-0.229905229703961,-0.12716214755121957,0.7715052172297981,0.93756103515625,0.09576416015625,0.245361328125,0.22705078125,0.0,0.0,0.0,0.9999709129333496,0.06379204988479614,0.21627581119537354,-0.13185851275920868,0.9937622547149658,-0.034796833992004395,0.12549662590026855,-0.3448746055364609,0.9956232905387878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6f3dba5109fe4a58bfa7a5946ae6fdde,1746300487.522227,5,Hand Close,111,144,118,78,44,36,41,91,0.6083528190702774,0.5183655572853814,0.24053799122287522,0.14880642198425442,-0.13403400093442192,-0.229905229703961,-0.12716214755121957,1.049890065513587,0.93896484375,0.08563232421875,0.248291015625,0.22210693359375,0.0,0.0,0.0,0.999973714351654,0.06574946641921997,0.2202918529510498,-0.1412356048822403,0.9943653345108032,-0.036193251609802246,0.13050132989883423,-0.35601069033145905,0.996051549911499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cd0eb4b24586447a83e0559aaaa37432,1746300487.537263,5,Hand Close,119,128,97,87,77,39,40,106,0.7276762842668869,0.3125213700017881,-0.05628696617877562,0.30543081271033534,0.4181555048163239,-0.18800760689944634,-0.15236430355483152,1.397871125868323,0.94000244140625,0.07904052734375,0.2513427734375,0.21649169921875,0.0,0.0,0.0,0.999973714351654,0.06574946641921997,0.2202918529510498,-0.1412356048822403,0.9943653345108032,-0.036193251609802246,0.13050132989883423,-0.35601069033145905,0.996051549911499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a1be222092c94968b0df2c687869a1d9,1746300487.559862,5,Hand Close,114,115,96,81,81,43,40,103,0.6530991185190059,0.1452729678338685,-0.07042148795980661,0.2010145522262814,0.4850875661194446,-0.1321441098267602,-0.15236430355483152,1.3282749137973757,0.94085693359375,0.0743408203125,0.25494384765625,0.21026611328125,0.0,0.0,0.0,0.999973714351654,0.06574946641921997,0.2202918529510498,-0.1412356048822403,0.9943653345108032,-0.036193251609802246,0.13050132989883423,-0.35601069033145905,0.996051549911499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ad141c4814924292804c298f4bba9f87,1746300487.582272,5,Hand Close,117,103,114,90,79,41,39,109,0.6978454179677345,-0.009110172628826473,0.18399990409875125,0.3576389429523623,0.45162153546788425,-0.16007585836310326,-0.17756645955844344,1.4674673379392702,0.941650390625,0.06903076171875,0.2587890625,0.20361328125,0.0,0.0,0.0,0.9999761581420898,0.06062006950378418,0.22446730732917786,-0.141731396317482,0.9948885440826416,-0.040596216917037964,0.14686736464500427,-0.33545853197574615,0.9964259266853333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a00472e7d09490ca238cdd69a880c59,1746300487.598289,5,Hand Close,111,94,126,96,80,40,35,106,0.6083528190702774,-0.12489752797584772,0.3536141654711232,0.46205520343641626,0.46835455079366445,-0.17404173263127481,-0.2783750835728912,1.397871125868323,0.9422607421875,0.06365966796875,0.262939453125,0.19696044921875,0.0,0.0,0.0,0.9999761581420898,0.06062006950378418,0.22446730732917786,-0.141731396317482,0.9948885440826416,-0.040596216917037964,0.14686736464500427,-0.33545853197574615,0.9964259266853333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1ac2932d70664c55a61c764dda5a02f3,1746300487.619952,5,Hand Close,127,83,126,102,82,40,34,122,0.8469997494634963,-0.2664154067333181,0.3536141654711232,0.5664714639204702,0.5018205814452248,-0.17404173263127481,-0.3035772395765031,1.7690509235800413,0.94256591796875,0.05816650390625,0.26702880859375,0.1917724609375,0.0,0.0,0.0,0.9999784231185913,0.06161022186279297,0.22720319032669067,-0.10842534899711609,0.9953775405883789,-0.03753232955932617,0.15401118993759155,-0.29717591404914856,0.9967727661132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6cd64a4a80b42b58127f8836887c0dd,1746300487.642499,5,Hand Close,115,84,125,91,58,38,33,106,0.6680145516685821,-0.25355014502809353,0.33947964369009215,0.375041653033038,0.10022821362650054,-0.2019734811676179,-0.3287793955801151,1.397871125868323,0.9427490234375,0.05108642578125,0.2705078125,0.18792724609375,0.0,0.0,0.0,0.9999784231185913,0.06161022186279297,0.22720319032669067,-0.10842534899711609,0.9953775405883789,-0.03753232955932617,0.15401118993759155,-0.29717591404914856,0.9967727661132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0b392c27138b49018851e426aaa9e116,1746300487.65822,5,Hand Close,107,146,128,94,56,35,31,107,0.5486910864719726,0.5440960806958306,0.3818832090331852,0.42724978327506496,0.06676218297494019,-0.24387110397213252,-0.37918370758733894,1.4210698632253054,0.94281005859375,0.04388427734375,0.27435302734375,0.1839599609375,0.0,0.0,0.0,0.9999784231185913,0.06161022186279297,0.22720319032669067,-0.10842534899711609,0.9953775405883789,-0.03753232955932617,0.15401118993759155,-0.29717591404914856,0.9967727661132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a5dad43160144eb59d9ccbcc57994e98,1746300487.679735,5,Hand Close,100,159,126,79,57,34,30,97,0.44428305442493937,0.7113444828637501,0.3536141654711232,0.1662091320649301,0.08349519830072037,-0.25783697824030405,-0.4043858635909509,1.1890824896554815,0.9425048828125,0.03955078125,0.27911376953125,0.17919921875,0.0,0.0,0.0,0.9999803900718689,0.060143887996673584,0.22700896859169006,-0.10523101687431335,0.9958102107048035,-0.0386071503162384,0.15438339114189148,-0.28739477694034576,0.9970813393592834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2df4e4366d8949d8be49ca5e239d55a7,1746300487.70279,5,Hand Close,93,160,108,65,53,34,29,91,0.33987502237790607,0.7242097445689747,0.0991927734125653,-0.0774288090645291,0.016563136997599662,-0.25783697824030405,-0.42958801959456283,1.049890065513587,0.94171142578125,0.0382080078125,0.28460693359375,0.17486572265625,0.0,0.0,0.0,0.9999803900718689,0.060143887996673584,0.22700896859169006,-0.10523101687431335,0.9958102107048035,-0.0386071503162384,0.15438339114189148,-0.28739477694034576,0.9970813393592834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234531d386bc4459b5cb751d7f5bbb54,1746300487.724903,5,Hand Close,88,162,107,61,50,31,29,89,0.26529785663002514,0.7499402679794238,0.0850582516315343,-0.14703964938723174,-0.033635908979740864,-0.2997346010448187,-0.42958801959456283,1.0034925907996222,0.94049072265625,0.0372314453125,0.290283203125,0.17236328125,0.0,0.0,0.0,0.9999822378158569,0.05854541063308716,0.23198485374450684,-0.10847648978233337,0.9961827397346497,-0.03729373216629028,0.15466922521591187,-0.2983962297439575,0.9973530769348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b54bbb0db1e4b18867faa9270e2eea3,1746300487.739953,5,Hand Close,93,161,103,63,46,32,32,95,0.33987502237790607,0.7370750062741993,0.028520164507410333,-0.11223422922588042,-0.10056797028286157,-0.28576872677664716,-0.353981551583727,1.1426850149415166,0.939208984375,0.03497314453125,0.29559326171875,0.1708984375,0.0,0.0,0.0,0.9999822378158569,0.05854541063308716,0.23198485374450684,-0.10847648978233337,0.9961827397346497,-0.03729373216629028,0.15466922521591187,-0.2983962297439575,0.9973530769348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d161124b64b2457cb3f697f91bcdbe31,1746300487.762637,5,Hand Close,93,97,86,51,44,31,29,92,0.33987502237790607,-0.08630174286017396,-0.21176670577011655,-0.3210667501939883,-0.13403400093442192,-0.2997346010448187,-0.42958801959456283,1.0730888028705694,0.9381103515625,0.03125,0.3004150390625,0.16925048828125,0.0,0.0,0.0,0.9999838471412659,0.05826181173324585,0.23351281881332397,-0.09804286062717438,0.996515154838562,-0.03553202748298645,0.15001177787780762,-0.2819720506668091,0.9975966215133667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c5a85ce6bb0140468704339ceffd3a10,1746300487.78486,5,Hand Close,111,69,61,54,51,33,33,128,0.6083528190702774,-0.44652907060646224,-0.5651297502958914,-0.2688586199519613,-0.01690289365396069,-0.2718028525084756,-0.3287793955801151,1.9082433477219358,0.93707275390625,0.0283203125,0.30499267578125,0.16717529296875,0.0,0.0,0.0,0.9999838471412659,0.05826181173324585,0.23351281881332397,-0.09804286062717438,0.996515154838562,-0.03553202748298645,0.15001177787780762,-0.2819720506668091,0.9975966215133667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07641e74b9654f7aa03f45e9a94d0144,1746300487.799669,5,Hand Close,108,65,59,60,60,34,33,129,0.5636065196215488,-0.4979901174273606,-0.5933987938579534,-0.1644423594679074,0.1336942442780609,-0.25783697824030405,-0.3287793955801151,1.9314420850789182,0.9361572265625,0.02630615234375,0.30950927734375,0.16448974609375,0.0,0.0,0.0,0.9999852776527405,0.059750258922576904,0.23199403285980225,-0.11361871659755707,0.9968045353889465,-0.032829076051712036,0.1476958990097046,-0.3292369097471237,0.9978026151657104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5fc52c7866304ffd8de3331da06a8ee5,1746300487.822365,5,Hand Close,96,65,66,65,63,36,34,137,0.3846213218266346,-0.4979901174273606,-0.4944571413907364,-0.0774288090645291,0.18389329025540144,-0.229905229703961,-0.3035772395765031,2.1170319839347775,0.935546875,0.0228271484375,0.3133544921875,0.16107177734375,0.0,0.0,0.0,0.9999852776527405,0.059750258922576904,0.23199403285980225,-0.11361871659755707,0.9968045353889465,-0.032829076051712036,0.1476958990097046,-0.3292369097471237,0.9978026151657104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ff230d4b9d3c4f39acaacf3fe701f53e,1746300487.84543,5,Hand Close,98,59,62,63,65,35,34,131,0.414452188125787,-0.575181687658708,-0.5509952285148604,-0.11223422922588042,0.21735932090696178,-0.24387110397213252,-0.3035772395765031,1.977839559792883,0.93505859375,0.0184326171875,0.317138671875,0.156982421875,0.0,0.0,0.0,0.9999863505363464,0.06228053569793701,0.22612571716308594,-0.11587353050708771,0.9970430731773376,-0.02988097071647644,0.13574659824371338,-0.3208547383546829,0.9979506731033325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d9b2dd4c2ae34929bf55bb0c8ae9b7b0,1746300487.859635,5,Hand Close,100,60,61,64,65,33,36,133,0.44428305442493937,-0.5623164259534835,-0.5651297502958914,-0.09483151914520475,0.21735932090696178,-0.2718028525084756,-0.2531729275692793,2.024237034506848,0.9344482421875,0.01416015625,0.321533203125,0.152099609375,0.0,0.0,0.0,0.9999863505363464,0.06228053569793701,0.22612571716308594,-0.11587353050708771,0.9970430731773376,-0.02988097071647644,0.13574659824371338,-0.3208547383546829,0.9979506731033325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ea6e821dd3944c36b6fc00b99ff0e64f,1746300487.882958,5,Hand Close,91,58,61,65,62,31,58,122,0.3100441560787537,-0.5880469493639326,-0.5651297502958914,-0.0774288090645291,0.16716027492962124,-0.2997346010448187,0.3012745045101834,1.7690509235800413,0.93341064453125,0.01080322265625,0.326904296875,0.1473388671875,0.0,0.0,0.0,0.9999863505363464,0.06228053569793701,0.22612571716308594,-0.11587353050708771,0.9970430731773376,-0.02988097071647644,0.13574659824371338,-0.3208547383546829,0.9979506731033325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fa983d49455742c6952510862c24865c,1746300487.905602,5,Hand Close,94,58,60,59,56,34,81,125,0.3547904555274823,-0.5880469493639326,-0.5792642720769223,-0.18184506954858304,0.06676218297494019,-0.25783697824030405,0.880924092593258,1.8386471356509886,0.931884765625,0.00787353515625,0.3331298828125,0.14312744140625,0.0,0.0,0.0,0.9999874234199524,0.060298025608062744,0.2311602234840393,-0.13074709475040436,0.9972745180130005,-0.02756023406982422,0.13543212413787842,-0.3416541665792465,0.9981064200401306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84a02ed5be5246faae3eb5eed91a2a3f,1746300487.919859,5,Hand Close,83,53,51,52,49,32,82,92,0.19072069088214424,-0.6523732578900555,-0.7064749681062013,-0.30366404011331266,-0.05036892430552104,-0.28576872677664716,0.90612624859687,1.0730888028705694,0.929931640625,0.004150390625,0.34027099609375,0.13897705078125,0.0,0.0,0.0,0.9999874234199524,0.060298025608062744,0.2311602234840393,-0.13074709475040436,0.9972745180130005,-0.02756023406982422,0.13543212413787842,-0.3416541665792465,0.9981064200401306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385d598803ab402ca1f8f1a0585fc461,1746300487.941839,5,Hand Close,74,54,59,56,52,32,82,95,0.05648179253595857,-0.639507996184831,-0.5933987938579534,-0.23405319979061,-0.00016987832818051362,-0.28576872677664716,0.90612624859687,1.1426850149415166,0.92767333984375,-0.00030517578125,0.3480224609375,0.1348876953125,0.0,0.0,0.0,0.9999883770942688,0.04794633388519287,0.23232045769691467,-0.14018754661083221,0.99747234582901,-0.02717357873916626,0.12700703740119934,-0.38808052241802216,0.9982449412345886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
918dc179912b4094b789ae258645e13a,1746300487.964866,5,Hand Close,74,57,57,57,50,33,82,99,0.05648179253595857,-0.6009122110691573,-0.6216678374200153,-0.21665048970993436,-0.033635908979740864,-0.2718028525084756,0.90612624859687,1.2354799643694463,0.9254150390625,-0.0047607421875,0.35546875,0.1307373046875,0.0,0.0,0.0,0.9999883770942688,0.04794633388519287,0.23232045769691467,-0.14018754661083221,0.99747234582901,-0.02717357873916626,0.12700703740119934,-0.38808052241802216,0.9982449412345886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
