Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
0,1,-1,-2,-2,0,-2,1,-1,0,6,0,-1,-1,0,0,0
-3,-5,-7,-1,-1,-2,-1,0,-1,-2,-2,-1,1,1,-2,-3,0
0,-6,-10,0,-1,-2,0,-1,2,-2,3,-1,-3,1,0,-1,0
-1,6,4,1,-1,0,0,-1,-1,-2,3,0,-2,-1,-1,-1,0
0,3,1,-1,0,0,-1,1,-4,-4,-7,-1,-1,-1,0,-1,0
1,-2,-2,-2,-1,-1,0,-1,-7,-4,1,-2,-1,-1,-2,-3,0
2,5,-1,-2,-1,-1,-1,-1,-2,-9,-4,-1,-2,-2,-1,-1,0
0,1,3,0,-1,-1,-3,0,-1,2,5,0,-2,-2,0,-1,0
-2,-2,-3,0,1,0,-1,0,1,2,17,1,2,0,-1,-4,0
0,-2,-6,-1,0,0,0,-2,-3,-4,-17,-3,-1,-1,-3,0,0
-1,0,8,-2,-2,-2,0,-1,1,1,-3,-3,-2,-2,-1,1,0
-2,-1,2,0,-1,-2,1,0,1,2,5,1,-1,-1,0,-1,0
-2,0,-6,-2,0,0,-1,0,-1,-1,-2,-2,-1,-1,0,1,0
-1,3,14,2,-1,0,0,-2,0,-2,-11,-1,-1,0,1,1,0
-2,-7,-3,-1,-1,-2,0,0,1,11,-2,-1,0,0,-1,1,0
-6,-16,-11,-5,-2,-1,-3,-3,1,0,14,1,0,0,-1,-1,0
0,-1,-13,0,1,0,-2,-1,-1,-1,1,-1,-1,-2,-1,-1,0
3,5,2,-1,-2,0,0,-1,-4,-4,-1,0,1,-1,0,-1,0
0,2,3,0,-3,-1,0,-1,-1,-5,-3,-2,0,-2,0,-2,0
-3,3,0,1,0,-1,-1,-2,2,-6,-9,-5,-3,-1,-1,-1,0
-1,4,1,0,0,-1,0,-1,-3,-3,-5,-1,-1,1,-2,-2,0
1,-1,0,-2,-1,0,0,-1,1,5,6,-1,-2,-2,-1,0,0
-1,-6,-9,-3,-1,-1,-1,-2,-2,-2,0,-1,-1,-1,-1,0,0
-2,-3,-2,1,1,-3,1,1,-1,2,14,0,-1,-1,0,-2,0
0,-5,-17,-1,-1,0,-1,-2,-4,-3,0,-1,-2,-2,-3,-4,0
1,4,0,-2,-2,-1,-1,-2,-1,-1,-4,-1,-1,-1,0,-1,0
-1,5,12,0,-1,1,-1,0,1,-7,-11,-3,-1,-1,-1,-1,0
0,-3,-1,-2,0,-3,0,1,2,1,-2,-1,-1,0,0,-1,0
-2,0,3,-1,-1,-1,-1,-2,0,3,0,0,1,1,0,0,0
-1,1,3,-1,-1,-1,-1,-1,-1,-4,-6,-1,0,-2,-2,-2,0
-1,2,5,-2,-2,0,0,0,-2,-2,2,-2,0,0,0,0,0
-3,-3,-5,0,-1,0,-3,-2,-3,-2,-3,-1,0,-1,-1,-2,0
-3,-2,3,1,1,-1,0,-3,0,1,-1,-1,-2,-1,-1,0,0
1,-2,-4,-1,-1,1,-1,0,0,1,-3,0,0,0,-1,0,0
4,1,-3,0,-1,-2,0,0,-1,-2,-2,1,0,-1,-2,-1,0
-2,0,9,-1,1,-1,1,-1,0,0,-14,0,0,1,-2,-1,0
-1,-1,1,-3,1,-2,-1,0,0,-4,-12,-2,-1,0,-3,-2,0
0,0,2,-1,-2,-1,0,-1,-1,-1,5,-1,-1,0,-1,-2,0
0,2,5,-1,-3,-1,-2,0,-1,-7,0,-1,0,-1,-2,-2,0
-2,1,9,-1,-1,-1,-1,-1,1,-2,-24,-1,-3,-1,-1,-1,0
-5,2,5,0,-1,-1,-2,-3,0,3,3,1,-3,-2,-1,0,0
-1,-1,-5,-1,-1,0,0,0,-1,1,7,-1,1,-2,1,1,0
0,-3,5,0,-1,-1,-1,-3,-1,2,-7,-1,1,-1,0,-2,0
-7,-7,-4,-1,-3,0,-3,-1,-1,-11,-3,-2,-2,-2,-2,-1,0
-1,-1,1,-2,-1,0,-2,-2,1,3,11,0,0,-1,0,0,0
1,1,-23,-4,-2,-1,-2,-3,-1,4,12,1,-2,-1,0,-1,0
-2,-4,-5,0,0,1,-1,-1,-1,-7,4,0,-2,-1,0,-1,0
0,2,-6,0,0,-2,-1,-1,-1,0,-1,-1,-2,-1,-1,-2,0
1,5,3,-1,-2,-2,0,0,0,0,-6,-2,0,-2,0,-1,0
1,-1,-1,0,-1,-1,0,-1,-2,2,2,1,0,-1,-1,-1,0
-2,-5,1,1,-1,0,-1,-1,0,1,-2,-1,-1,-1,-2,0,0
-1,-3,-9,-3,0,0,-1,-1,-1,2,0,-3,0,-2,-1,-1,0
1,0,-4,-2,-1,0,-1,2,-3,-2,9,0,-2,-1,-1,-1,0
-1,1,-11,0,1,0,-2,0,0,-2,3,-1,-2,-1,-2,-1,0
-5,-3,-6,-1,-1,-1,0,-2,0,-2,3,-2,-2,-4,-2,-3,0
1,2,10,0,-2,-1,-1,-2,-4,-6,-8,0,1,0,-1,-2,0
0,-1,-4,-2,-1,-2,0,-1,-1,4,-1,-1,-1,0,-1,-1,0
0,-4,7,-1,-2,-1,0,-3,1,0,1,-2,-1,-2,-1,1,0
-1,-1,0,0,0,-2,0,0,-1,-2,0,0,-1,0,1,-1,0
-1,1,-1,1,-1,-2,-1,-1,-2,-1,2,-1,-1,0,-1,-3,0
-2,-3,-5,-2,1,0,1,-2,-1,0,-3,0,0,-1,-2,-2,0
2,2,10,-1,-1,-1,0,1,-1,0,-8,2,-1,-2,-1,-2,0
-1,-3,-1,-1,-1,-1,0,-3,-3,-5,-9,-1,-2,-1,0,-1,0
0,-2,0,0,-3,-1,0,-2,-2,-1,4,-1,-1,0,1,-3,0
0,-2,-4,-2,-2,-2,-2,0,0,6,0,-1,0,-1,-1,1,0
0,-2,3,1,-1,-2,-1,0,0,6,6,-1,-1,1,0,-1,0
-7,-10,-11,0,0,-1,-2,-2,-1,-1,-13,-3,-2,0,0,0,0
0,4,1,-1,-1,-3,-3,-1,0,-3,-3,0,-1,-1,-3,-1,0
0,5,12,-1,0,1,0,1,0,-1,-6,2,0,1,-1,-1,0
-3,-1,-3,-2,1,0,0,1,-2,1,3,-4,0,-1,0,0,0
-1,-5,0,-2,-1,-4,-1,1,-2,0,6,-1,0,-1,-1,-1,0
0,-1,-10,-1,-2,0,-2,-1,-1,1,6,0,0,-1,-1,-2,0
1,-2,-14,-2,-1,-1,-2,-2,0,2,-2,-2,-1,-2,-1,-1,0
-5,-2,4,-1,0,-1,-1,-2,0,2,3,-1,-1,-2,-3,0,0
0,-2,-3,-1,-2,-2,-3,-2,0,1,0,0,0,-1,0,-1,0
-3,-6,-3,-2,-2,0,-1,-1,-2,-5,-6,0,-1,0,-2,-1,0
0,6,6,0,-1,0,1,-1,-1,-2,12,1,1,-1,0,-1,0
-1,-4,-11,-2,-2,-2,-2,-2,-2,-4,-4,-3,-2,-2,-1,-1,0
0,1,-2,1,0,0,-1,0,-3,3,5,-1,-1,1,-2,-2,0
1,-2,-6,-1,0,3,2,0,2,0,-6,-3,0,-2,0,1,0
1,0,7,1,0,0,-2,-1,-2,-1,-13,-5,-4,-1,-1,0,0
0,6,9,1,0,-1,0,1,-1,-3,2,0,0,0,-1,-1,0
-1,2,-10,0,-2,-1,0,0,-2,-5,-4,-3,-1,-2,-1,-2,0
-1,-2,4,-1,0,-3,-3,-3,-4,1,3,0,-2,0,-1,-2,0
-1,-5,-1,0,0,-1,2,0,-1,4,6,0,0,0,0,-2,0
-4,-16,-12,-4,-4,-6,-3,-3,0,-3,0,-2,-2,-1,0,-1,0
1,3,4,-2,-1,-1,0,-3,1,-2,-9,-2,0,0,0,0,0
-1,3,11,-1,-1,-1,0,-1,-2,-3,-23,-1,1,-1,-1,-1,0
0,-2,0,-1,-2,-1,-1,-1,0,0,-1,2,0,1,-1,0,0
0,5,7,1,2,-1,-1,0,-3,-10,3,2,-2,-1,-1,-2,0
-1,3,2,-1,-2,0,0,-2,-1,-3,-5,-1,-2,-2,-1,1,0
-1,-1,-2,-2,-2,1,-2,-3,-2,1,1,0,-1,-1,-1,-1,0
-1,2,3,1,-1,-2,-2,0,-4,-10,-5,-1,-2,-1,-2,-1,0
1,-4,15,-1,-1,0,0,-1,0,1,-27,0,-1,0,-1,-2,0
-2,-1,2,-2,-3,-3,-3,-3,-1,1,1,-1,-2,-1,0,-1,0
3,7,-3,0,0,-1,-1,0,1,-1,10,-1,-2,1,0,1,0
-1,1,1,-2,0,0,-1,0,-2,-6,-7,0,0,-1,-4,-5,0
-2,2,0,0,-1,0,1,0,0,0,0,-3,-1,0,-1,0,0
0,-2,-8,-1,2,0,0,-1,-2,-1,2,0,-2,-1,-1,0,0
-2,0,-4,0,0,-1,-2,0,0,1,0,-1,-1,-1,-1,-1,0
-2,0,3,1,-1,-1,0,0,-1,2,-1,1,0,0,0,-1,0
-1,-1,-4,0,-1,0,0,-1,-1,-5,13,-2,-2,-1,-1,-1,0
-1,-2,-21,-3,-2,-2,-1,-1,-1,0,4,-1,-1,-1,0,0,0
-2,-1,-5,0,-2,-1,-2,-1,-1,0,5,-1,-2,-1,-2,-1,0
1,-1,-2,0,-1,-1,-2,-2,-4,-1,3,1,-2,-1,-2,-3,0
-2,-1,-2,1,0,0,1,1,-2,-2,3,-1,0,-2,-1,-1,0
-1,-4,-3,-1,-1,-1,-1,1,1,0,-3,-2,0,-1,2,-1,0
-1,0,1,0,1,-1,1,0,-3,1,-4,-1,-1,-1,-1,-1,0
-1,1,4,0,0,0,-2,-1,1,-2,4,-2,-1,-2,-1,0,0
-3,-1,-1,1,-1,-2,-2,-1,-1,-1,-6,-2,0,-1,-1,-2,0
-1,0,10,-2,0,0,-2,-1,1,4,-5,-2,-1,0,0,1,0
-1,-1,-10,-2,-2,0,0,-2,0,-1,-2,0,-1,-1,0,-1,0
-1,-2,2,-2,-3,-2,-2,-1,-1,3,3,-2,0,-1,0,0,0
-1,-2,0,0,0,-3,-1,-1,3,1,-4,-1,1,-2,-1,0,0
-3,-9,-6,-4,0,0,-2,-2,-1,0,2,0,0,-1,1,-1,0
2,2,-3,-3,-1,-1,-1,-1,-1,-1,0,0,-1,0,1,-1,0
0,1,3,0,-1,1,-1,-1,-5,-12,-4,-1,-1,0,-3,-2,0
0,2,-16,-4,-1,-3,-2,0,-3,-3,3,0,0,-1,-1,-1,0
0,5,-1,0,-1,0,0,-1,0,-3,5,-2,-3,0,-1,0,0
-3,-4,-3,-1,-2,-1,-1,-3,-2,1,-2,-1,-1,-1,-1,0,0
-2,1,0,0,0,1,1,0,-3,0,4,1,-2,-2,-3,-2,0
1,1,4,1,-1,-1,0,0,3,2,-1,-3,-4,-1,-1,1,0
-3,-7,-8,-2,0,0,-2,-4,1,8,-1,0,-1,-1,-1,-2,0
-3,-13,2,-4,-2,0,-1,0,-1,5,-12,-3,-1,-1,-1,-3,0
-2,-5,-7,-2,0,-2,0,1,0,1,-3,-1,-1,1,-1,0,0
-1,0,1,-1,0,-2,-1,-2,-1,1,2,0,0,-1,0,1,0
0,0,2,0,-1,-1,-1,-2,-1,-1,-2,-3,-1,0,-1,0,0
0,3,3,3,-1,0,-1,0,-2,-1,2,-1,0,-1,-1,-1,0
-2,-1,-8,-1,-1,-4,-2,-1,-1,-1,4,0,0,-1,-1,-1,0
0,2,2,0,0,0,0,-1,-2,1,-2,-1,-2,-3,-1,-1,0
-2,-6,1,-2,-2,0,-1,-1,1,0,-5,-1,-3,-2,0,-1,0
-2,0,9,0,-2,-2,-2,0,-1,1,0,1,-1,0,-1,-1,0
0,4,-2,0,1,0,-1,-1,0,-5,-4,-1,0,0,0,0,0
-2,2,-5,0,0,1,-1,-2,-1,-5,-2,-1,0,-1,-2,1,0
0,0,2,-1,-2,2,-1,0,-1,-2,-5,-1,-1,0,-2,-3,0
-1,-1,3,0,-1,-1,-1,-1,0,-2,0,-2,-2,-1,-1,-1,0
-1,0,-2,-1,-1,0,0,1,-3,0,-2,-1,-1,1,-1,-3,0
1,2,11,-1,-2,-2,-2,0,0,-1,-19,-1,-1,0,-2,-1,0
-2,-13,-3,-2,-2,-2,-1,-1,0,4,-2,-1,0,-2,0,-1,0
0,4,0,-2,-2,-1,-2,0,0,5,11,-1,0,0,0,-1,0
0,1,-1,2,-1,-1,-1,-1,-2,-9,-7,-3,-2,-3,-1,0,0
-1,0,-5,-1,-1,-1,0,-1,-1,-2,4,2,-1,-1,-1,-3,0
-2,0,-1,-2,-2,-1,0,-1,-1,1,-2,0,-1,-1,0,0,0
-1,-2,-5,-1,-1,-2,0,0,0,-2,7,-1,-2,-1,-2,-2,0
0,-5,-15,-2,-2,-1,-1,-1,0,3,6,-1,-2,-1,-3,-1,0
2,-3,-6,-2,0,0,0,-1,-2,0,5,-2,0,1,-2,-1,0
1,7,8,0,-1,-3,-1,-3,-1,0,-6,-1,-2,1,0,-2,0
-2,-6,-9,-2,-2,-1,-1,-1,1,-3,0,0,-2,-2,-1,0,0
0,2,3,-3,-2,-2,0,1,-1,2,2,1,-1,-1,0,1,0
-2,2,6,-1,0,-1,-1,-2,-2,-3,-5,-1,0,1,1,-1,0
-2,0,0,0,0,-1,-2,0,-4,-3,6,0,-1,-1,-2,-2,0
1,-1,-5,-1,-1,0,0,0,0,-2,-5,-1,1,-1,-1,-1,0
-1,5,2,-1,-2,-1,-1,-1,-1,-6,-1,0,1,1,0,-2,0
-1,0,0,0,-1,-1,-2,-2,0,-2,-1,-1,-3,-1,0,0,0
0,2,-3,-3,-2,0,-1,-2,-2,0,-2,-2,-1,-2,-3,0,0
-2,-2,-2,-3,0,0,-1,-1,-1,0,2,-1,0,0,0,-2,0
-2,-5,0,1,1,-1,-1,-3,1,-1,-7,-3,-2,-1,0,0,0
-3,0,4,0,0,0,-1,-1,-1,-3,-8,-2,-2,-1,-1,0,0
-1,0,4,-1,-1,-1,-1,-1,0,-3,1,-3,-3,-1,-1,0,0
0,1,0,1,0,-1,-2,0,-1,-3,2,-1,-3,-3,-1,0,0
0,1,-2,-1,-3,-2,-2,0,1,4,23,0,-1,0,1,-1,0
-2,-8,-26,-3,-3,-2,-1,-1,-1,-2,-1,-3,0,-3,1,0,0
-3,-4,-1,1,2,0,-1,-1,-2,2,-1,-2,-1,-1,0,-2,0
2,2,8,2,-1,-1,0,-1,-1,4,0,-1,-1,1,0,-3,0
-1,1,1,0,-1,-1,-2,1,0,-1,-3,1,-1,-1,-1,-1,0
-2,-2,4,-1,-1,-1,-1,-1,0,0,-7,-2,0,-1,-1,-2,0
1,-2,4,0,0,-2,1,1,-2,-5,-12,-1,-2,-1,-2,-3,0
1,2,-5,-3,-2,-1,0,-1,-3,-6,-2,1,-1,-1,-2,-1,0
-3,-3,-4,0,0,0,-1,-1,0,1,-1,-1,-1,-2,-2,-1,0
3,5,1,1,0,0,1,2,1,1,-3,0,-1,-2,-1,0,0
-1,2,3,-1,-1,-2,-2,-1,2,0,-8,-1,-1,-1,-2,1,0
-6,-3,5,1,-1,-2,-2,-4,1,1,5,-3,0,0,0,0,0
-2,-4,-5,-1,-2,-2,0,-3,-5,-6,-17,-2,-1,0,0,-2,0
1,1,13,-1,-2,-1,-2,-2,-2,-7,-19,0,-2,-3,-2,0,0
-1,-1,5,-1,-2,0,-2,-1,-1,0,1,0,-1,0,-1,-2,0
-1,-1,-1,-4,0,0,0,-1,-2,-3,3,1,0,1,-3,-1,0
0,0,3,-1,0,-1,1,-1,0,2,8,1,1,-1,0,-1,0
-1,-1,-6,-1,-2,-1,-1,-2,-3,-8,-2,-4,0,-2,-1,-1,0
-1,0,-4,-1,-2,-1,-1,-1,0,3,11,1,0,0,-1,-1,0
-2,-2,-8,-2,-3,-2,0,0,0,3,6,-1,0,0,-2,-1,0
-1,-3,-10,0,-1,0,-1,0,-4,-2,-2,-3,-1,-1,-2,-2,0
0,4,5,-1,0,0,-1,0,-1,-4,-3,1,-2,0,1,-1,0
-1,-2,0,0,-1,-2,-1,-1,-1,-7,-12,-3,0,-2,-1,0,0
-1,0,0,-3,-1,-2,0,0,-1,2,18,-1,-1,-1,2,0,0
-1,2,-8,-1,-1,0,0,-3,-1,-7,-13,-3,-2,-4,-2,0,0
-1,-1,5,-3,-1,0,-1,0,-1,1,3,0,0,-2,-3,-2,0
-1,-2,1,-3,-2,-2,-1,0,-2,-2,0,1,-1,0,-2,-1,0
-1,-2,-6,-2,0,-1,-2,-2,0,6,3,0,0,-1,0,0,0
-4,-1,0,-1,-1,0,-1,-1,2,0,-3,-1,-1,-1,-1,-1,0
0,-2,2,-1,-2,-3,-1,-1,-2,0,10,1,0,0,-2,-1,0
0,9,-13,0,-2,1,-2,-1,-4,-19,-11,-1,-2,-4,-1,-2,0
0,0,-1,-1,0,-1,-2,1,2,1,-4,-2,-4,-2,0,-1,0
1,-2,7,0,1,-1,-2,0,2,11,22,2,-1,0,0,1,0
-1,-3,-16,-1,-2,-1,0,-1,-3,-2,-5,-1,-1,-3,-2,-1,0
2,0,-1,-6,-2,0,0,0,-2,3,7,2,-1,1,-1,-2,0
-3,-2,-2,0,2,0,-1,-2,-2,-6,-5,-2,-2,-2,0,-1,0
-1,-1,1,0,0,-1,0,1,0,-8,-6,-3,-2,-1,-2,-1,0
-1,1,3,0,-1,-1,0,-2,0,4,-4,-2,1,-1,-1,0,0
0,-4,-2,0,0,-2,-1,-1,-3,-2,10,0,0,0,-2,0,0
-1,0,-15,0,0,1,-1,-1,-1,-2,-3,0,0,0,1,-1,0
-2,-5,6,-1,-2,-1,0,-1,1,9,2,0,0,1,-1,0,0
-3,-15,-7,-2,-3,-1,-4,-2,-6,0,5,-3,-1,-1,-2,-2,0
0,5,-6,1,0,-1,-1,-1,0,1,0,0,0,-2,0,-2,0
0,4,4,-3,-1,0,0,0,-2,0,1,-1,-2,1,0,-1,0
-1,-4,-5,0,-1,0,0,0,-4,2,-6,-2,-2,-2,-1,-1,0
1,1,4,1,0,-1,-2,0,-3,-8,-1,1,0,-2,-2,-2,0
0,3,13,-4,-1,-1,-1,-1,0,-4,-8,-1,1,0,0,0,0
-2,-1,2,-1,-2,-3,0,-1,0,-3,7,-2,-1,-1,-2,0,0
0,-3,-9,1,-2,-2,-3,-2,0,4,0,-2,-2,0,-1,-1,0
0,1,3,0,-1,0,0,1,0,3,-5,1,0,0,-2,-1,0
-1,-4,6,-2,-1,-1,-1,0,0,2,-12,-2,-1,-3,0,-1,0
-1,-2,3,1,-1,-1,-2,-1,2,-1,-9,-2,-1,-1,-1,-2,0
0,0,3,-1,0,-1,-2,-1,0,7,7,1,-1,0,-2,0,0
-4,-7,-6,0,-1,2,-2,-5,-2,-1,-3,-1,-2,0,-1,-1,0
-2,-2,-2,-1,-2,-1,0,-1,-2,-3,4,0,-1,-2,0,0,0
0,3,1,-2,-1,-1,-1,-1,0,1,6,-1,0,-2,-1,0,0
-1,-1,-10,0,-1,-1,-2,-3,0,-7,-10,-3,-1,0,-2,-1,0
0,-3,2,-3,-1,-1,-1,-2,3,1,-2,0,0,0,0,1,0
-3,-3,5,-1,-1,-3,-1,-1,-2,0,0,-2,0,-2,1,-2,0
-1,-1,-7,0,-1,-2,-1,-1,1,4,2,-2,0,-1,0,3,0
-5,-7,7,2,1,-1,-2,-3,-2,1,-21,-2,-2,0,-1,-1,0
-2,0,4,-1,-1,-2,-2,1,-1,-2,-8,-1,-1,-3,-2,-1,0
2,1,2,-1,-2,0,0,2,-1,-2,3,0,-1,0,-1,-1,0
-1,0,2,-1,-3,-1,-1,0,0,1,-5,-1,-2,-1,-1,-1,0
-1,-2,-5,-1,0,-2,0,-1,-2,0,6,-3,-3,-1,0,-1,0
2,0,-3,-1,-3,-1,1,1,-5,-3,3,0,-3,-2,-1,-4,0
-2,1,-5,-3,-3,-1,-2,-1,2,6,9,1,1,1,0,-1,0
-6,-12,-2,-3,-1,-2,-2,-1,-1,-1,-22,-2,0,-2,-2,-1,0
1,-3,2,-1,-2,-1,0,-1,1,3,4,0,-1,-2,0,0,0
1,4,7,-1,1,0,-1,0,0,-1,1,-1,0,-1,1,-2,0
-2,0,0,-1,-1,-1,-2,-1,1,-3,12,2,0,-1,-2,1,0
3,-3,-19,-2,-2,-2,-1,-1,-1,1,9,0,-2,0,-1,0,0
-1,-6,-12,-3,0,-1,-2,0,0,-2,1,-1,-2,-2,0,-3,0
0,3,3,1,0,-1,-1,0,-1,3,0,-1,0,0,-2,0,0
0,1,0,0,-1,0,0,-1,-3,-4,-2,1,-2,0,-1,-1,0
-3,-2,-1,-2,0,-2,0,-3,0,-2,-1,-2,-1,-1,0,-1,0
-3,4,3,-1,-1,0,0,-1,-2,-8,-11,-3,-1,0,-3,-1,0
-1,3,3,1,0,1,1,-1,-1,0,14,-1,1,0,-1,-2,0
-1,0,-16,0,-1,-3,-1,0,-1,3,1,0,0,0,-1,0,0
2,4,8,0,-1,-1,0,1,-5,-13,-14,0,0,-1,-2,-2,0
1,-1,5,-1,-2,0,0,-1,1,5,6,-1,-1,-1,0,-1,0
-3,-6,-12,-3,-2,-1,-2,-2,1,5,1,-1,-1,-3,1,-2,0
0,1,1,-1,-1,0,-1,-1,-2,-2,-3,0,-1,-1,-1,0,0
0,2,7,0,0,-1,-2,-2,-2,-1,-12,-4,-1,0,-2,-1,0
1,0,-2,0,0,-2,-1,0,-3,0,1,-1,0,0,0,0,0
-3,-4,2,1,-3,-1,-1,-1,1,-1,-1,-1,-3,0,-1,1,0
0,1,5,0,0,0,-2,-2,-2,-2,-6,-1,-2,-1,-2,-1,0
-2,0,-4,-3,0,-1,-1,-1,-1,0,0,0,-1,-1,-2,0,0
-2,0,0,-1,0,-2,0,-1,1,0,-5,-2,-1,-1,-1,-1,0
0,-5,-1,0,-1,0,-1,-1,0,-3,-1,-2,-2,-2,-2,-1,0
-1,-1,-3,-1,1,-2,-2,-1,0,2,1,-1,-1,-2,-1,0,0
0,5,21,1,-1,-1,0,-3,-3,-11,-36,-2,-1,-2,-2,-1,0
0,-2,3,-2,-1,0,0,-1,-1,1,-1,0,-2,-1,-1,-2,0
2,3,2,1,0,0,-2,-1,0,3,14,0,-2,-1,0,0,0
-1,-1,-3,-2,-1,0,-1,-1,-2,-4,-2,1,-2,-2,-1,-2,0
0,1,-3,-1,0,-2,-2,1,-3,-4,3,0,-1,0,0,-1,0
0,1,-1,-2,-1,-2,-2,1,-1,1,2,0,0,-1,-1,-2,0
-1,1,-3,0,-2,0,-2,0,0,-4,-1,-2,-2,-2,1,0,0
0,-2,3,-1,-1,-2,-1,-1,-1,-1,-9,-2,-2,0,1,0,0
-2,-1,-6,-2,-1,-1,0,-1,-1,2,8,1,-1,0,-1,0,0
-2,-3,-9,-1,-2,-2,-1,-2,0,-1,2,-1,0,0,-1,-1,0
-1,-3,-5,-2,-1,0,-1,-1,-2,-1,1,-1,-1,-1,-1,-2,0
0,1,3,1,0,0,-2,-1,-1,-1,-2,-1,0,-1,-1,-1,0
-2,2,1,-1,1,1,-1,0,0,3,8,0,0,-1,-2,-2,0
0,-1,-5,0,0,1,-2,-1,-1,0,-3,-2,-2,0,-2,1,0
-1,-3,-4,-1,-2,-1,2,-2,-1,5,2,-1,0,-2,-1,-1,0
0,-3,-4,-4,0,-1,0,-1,-4,-3,2,-1,-1,-2,-3,-3,0
-2,-1,-1,1,-1,-3,-1,-1,1,1,-5,-1,-2,1,-1,-2,0
-1,0,1,0,-2,-2,-1,1,1,-2,0,-3,-1,-1,-2,0,0
-1,-3,-4,-2,-2,1,0,-1,0,1,-4,-1,0,-2,-2,0,0
-1,-1,-1,-1,-1,-1,0,0,0,-1,2,-1,0,-1,1,-2,0
1,-2,-3,-2,0,-1,-1,-1,0,0,-2,-1,-1,0,-1,-1,0
-2,1,0,-1,0,-1,-1,-2,-1,-1,1,1,-1,-2,0,-1,0
-1,-4,-3,0,-2,-1,0,-1,-2,-1,-3,-1,-1,-1,-2,0,0
-3,1,-1,1,-2,-1,0,-1,1,-7,-4,-3,-1,-1,0,1,0
-1,-3,-10,0,0,0,-2,-1,-1,1,7,-1,-2,0,-1,-1,0
-1,-4,-1,-2,-2,-2,-2,-1,-2,0,0,0,0,-2,-1,0,0
1,3,2,0,-1,0,-1,-2,-1,-2,-2,1,0,-1,1,-1,0
-1,-1,-2,-1,-1,0,-1,0,-1,0,-2,0,-2,-1,0,0,0
-1,-2,0,-1,-2,-2,-1,-2,-1,-2,-3,-1,-2,0,1,-1,0
-2,-1,2,1,-2,-2,-2,-2,-2,-3,1,-2,-2,1,0,-2,0
-2,-1,-5,-2,-2,-1,-2,0,-2,0,0,-1,-1,-1,-1,0,0
-1,0,-1,-2,0,-2,0,0,-1,1,0,1,1,-1,-1,-1,0
1,-2,2,-1,0,-2,0,-1,0,-1,-2,-1,-1,-1,0,-2,0
-1,0,0,1,-2,-1,1,-2,-2,1,-3,-2,0,-2,0,0,0
-2,-2,3,-2,-1,-2,-1,0,-2,-1,-3,-1,-1,0,-1,-1,0
1,0,-1,-3,-2,1,-1,-1,0,0,-1,0,-3,-1,-1,-1,0
0,-1,0,-1,-1,-2,-2,-1,0,-4,-1,-2,0,-1,-2,1,0
1,-2,-2,-1,-1,-2,-3,0,-1,1,-1,1,-1,-1,-1,-2,0
-1,-1,2,-2,-3,-2,0,0,0,0,-6,-2,-1,0,-1,-1,0
-1,-3,-3,0,2,-1,-2,-2,0,-2,1,-3,-1,-1,-1,0,0
-2,0,-1,2,1,0,0,-1,-1,0,1,-1,1,-1,0,-1,0
0,-1,-3,-3,-2,-1,-1,-1,0,-1,-2,-1,-1,-1,0,0,0
-1,-1,-4,-3,-1,-1,-2,-1,-1,-1,-2,-3,-1,-1,0,-1,0
-2,0,0,1,0,-2,-1,-2,0,-2,0,-1,-2,-2,0,-1,0
-3,1,0,-1,-1,0,-1,-2,1,-2,-3,-1,-1,-1,0,0,0
-1,-2,-1,-1,-1,-2,0,0,-2,1,1,-1,-1,-1,-1,-2,0
-2,-5,-4,1,-2,0,0,-1,-1,0,4,1,1,0,-1,-2,0
-2,1,-1,0,-1,0,-1,-2,1,0,0,1,0,-2,-1,-2,0
0,-5,1,-3,-1,0,-1,-1,-1,-1,3,2,-3,-1,-1,1,0
0,0,-5,-2,0,-3,-1,-1,0,0,1,-1,0,0,-2,0,0
-1,-2,-7,-3,-2,-1,1,-2,-3,-3,-4,-3,1,-2,0,-2,0
1,2,2,-1,-1,2,-1,0,-1,1,-1,0,-1,0,-1,-1,0
0,1,-4,1,-1,0,0,0,-2,-2,14,1,-1,-1,-1,-1,0
-2,-8,-7,-4,-1,-3,-2,0,-1,-1,-1,-1,1,1,-1,-2,0
-2,3,1,0,-1,-2,-1,-2,0,1,-5,0,0,-2,0,0,0
-1,0,0,1,-2,0,0,-1,-1,-2,7,-1,-1,-1,-1,-1,0
1,5,-1,0,0,-1,-1,1,-2,-6,-10,-2,-1,-3,-2,-1,0
2,2,4,0,1,-2,0,-3,0,-3,-6,-1,-2,-2,0,-1,0
-1,0,1,0,-1,0,-1,-1,0,1,-1,0,-2,-1,-1,-1,0
-2,-3,-2,-1,-2,0,-1,0,-2,1,-3,-3,-4,-1,0,-1,0
-2,-8,-3,0,-1,-2,-3,-1,-1,4,-2,1,-2,-1,-1,0,0
-1,-1,5,-1,-3,0,0,0,0,-1,-7,-1,-1,-3,-1,0,0
0,-1,-3,0,-1,-1,0,-2,-1,1,-7,-2,0,0,-1,-1,0
-1,1,7,0,-1,0,0,-1,-1,-3,3,-2,-1,-1,-2,-1,0
0,-4,-9,-3,-2,-2,-1,-1,-1,0,2,-1,-1,0,-1,0,0
-1,-2,-2,-1,0,-1,-1,0,-2,-4,-2,0,-2,-1,0,-2,0
