Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Sensor9,Sensor10,Sensor11,Sensor12,Sensor13,Sensor14,Sensor15,Sensor16,Label
-1,1,1,-3,-3,-2,0,-1,-2,0,0,-2,-2,-1,0,-1,0
-2,-2,0,0,0,-2,-1,0,-2,1,-2,1,-2,0,-2,-2,0
0,2,-1,-1,-1,0,0,0,-1,-5,-2,-2,0,0,-1,-1,0
0,8,-1,0,0,0,-1,-2,-2,-11,0,-3,0,0,-2,-3,0
3,1,0,1,-1,0,-1,0,-2,-3,-3,0,-1,-1,-1,-1,0
-1,-4,-2,-1,-1,-1,0,1,0,4,1,1,-2,-1,-1,0,0
-1,3,1,-2,-2,-1,-1,-1,0,-3,-1,-3,0,-2,-2,-2,0
-1,2,1,-2,-1,0,-1,-1,1,2,-1,-1,0,0,-3,0,0
-1,-5,-1,-1,-1,-1,-1,-2,-2,3,-1,-1,-3,-1,-2,0,0
-2,-2,2,-1,1,-2,-2,-1,0,0,-3,1,0,2,0,-1,0
-2,0,-3,-2,0,-1,-1,-2,-1,-3,-2,0,-2,0,-1,-1,0
1,0,-2,-3,-1,-1,0,-1,2,3,1,0,-1,-2,-1,-2,0
-3,-5,-6,-3,-2,-2,-1,-1,-1,0,6,1,-2,-1,0,0,0
0,-6,-2,-1,0,0,-2,0,-5,7,-6,-4,-3,-4,-2,-3,0
-1,-4,-1,0,1,1,-1,-1,-1,1,1,1,0,-1,-2,0,0
1,-1,0,0,-2,0,-1,-1,2,1,1,0,0,1,1,0,0
-1,3,-1,-2,-2,1,-1,0,-3,-4,-2,-1,-2,-1,0,-2,0
-3,-2,-2,0,-1,-1,-1,-1,-2,-2,0,1,-1,1,1,-1,0
-1,0,0,-1,-1,-2,0,-2,0,-2,0,-1,1,-2,-2,-1,0
-2,3,-2,-2,-3,-2,0,-2,1,-4,-3,-4,-1,-3,-2,0,0
0,1,2,0,-1,1,-2,-1,0,1,-2,-1,-2,0,0,0,0
-1,0,-1,1,0,-2,-2,-1,-1,-3,-1,-1,0,1,-1,-1,0
0,3,-1,-1,-1,-2,0,-2,-2,1,-5,0,0,-2,0,-3,0
0,-3,1,-1,-2,-1,0,-1,-1,0,1,-1,-1,-1,0,1,0
-3,1,0,0,-1,-2,-1,-1,-1,7,-3,-1,-1,-1,-2,-2,0
-1,-7,-2,-2,-1,-1,-1,-2,-2,-1,-4,0,1,0,-1,-2,0
-1,2,2,0,-1,0,0,-1,0,-1,-4,-3,0,-1,-1,0,0
-2,-2,0,-2,-1,-1,-2,-2,0,-1,2,0,0,-1,-1,-1,0
-1,2,-3,0,-1,0,-1,0,-1,0,0,0,-1,0,1,1,0
0,1,-1,-1,0,0,1,-1,-1,-1,-2,-3,-1,-2,-1,-4,0
1,-1,0,-1,-1,-2,-1,-1,1,0,1,0,-1,-2,-2,0,0
-2,1,-2,0,-2,-1,-1,-1,-2,-4,0,0,-2,-2,-1,-1,0
-2,-1,0,0,0,1,2,0,-1,1,-1,-1,-1,-2,1,-3,0
-2,-6,-3,-1,-2,-2,-2,-2,5,-6,2,1,0,3,1,2,0
-7,-1,-3,-4,-1,-2,-3,-2,-1,-6,-1,-4,-2,-2,-2,-1,0
1,5,1,-1,1,2,-1,0,0,3,0,-1,1,-2,-1,0,0
3,4,0,2,0,0,2,2,-1,-2,2,0,-2,-1,-1,-2,0
0,0,-1,0,-1,-1,1,-1,1,0,-2,-1,-1,-2,0,-2,0
2,2,3,2,0,-1,-1,2,-2,-1,0,-2,-1,-1,-1,-1,0
-3,-8,-1,-2,-2,-2,-3,-3,-6,1,-2,-1,-3,-2,-3,-3,0
-1,15,1,0,-2,-1,-1,-1,-2,2,-5,-1,1,1,-1,1,0
-4,4,-2,-3,-1,-1,-2,-1,2,3,2,1,-1,0,1,1,0
0,-2,1,-1,-2,-4,-2,-2,1,-2,1,-1,0,2,0,1,0
0,-3,-1,-1,-1,0,-1,-1,0,6,1,-1,0,-1,0,1,0
1,-5,-2,-1,-3,-3,0,-1,-3,-3,-3,-3,0,0,-4,-2,0
0,-2,0,-1,-1,-2,0,2,0,5,3,1,-1,-1,-1,-4,0
-1,-5,-1,-2,0,-1,0,-1,-1,1,2,-1,-2,-2,0,-4,0
0,-1,-1,-1,2,-2,-1,-1,0,2,0,-4,-1,-1,-2,-2,0
1,-3,2,2,1,2,-1,0,-4,-14,-12,-2,-2,-2,-1,-1,0
-1,9,-3,-1,-1,0,0,0,-2,-7,0,-3,0,-4,1,-1,0
0,2,1,-2,0,-1,-1,-2,2,-2,0,0,1,1,-1,0,0
-1,-3,2,0,0,-3,-2,0,-1,-3,-3,-1,-1,1,0,0,0
-1,1,2,-2,-2,-6,-14,-2,0,4,0,-2,0,1,-4,-1,0
0,-2,0,-2,-1,2,-4,-1,1,6,2,0,-1,-1,0,1,0
0,9,-3,-1,0,0,5,-2,-2,-11,-8,0,-3,-4,1,-3,0
-2,-1,0,-1,0,-2,-3,-3,0,-2,4,1,-2,-1,-3,1,0
-1,0,1,-2,0,3,2,-1,1,7,1,0,-1,-3,-3,-1,0
0,-3,-2,0,-2,-1,1,1,-1,-3,-2,0,1,0,-1,-2,0
-1,-3,-1,-1,-2,-1,-1,1,0,3,1,-1,-1,-3,0,-1,0
2,-4,0,0,-1,0,-1,-1,-2,1,-1,-2,-3,-2,0,-2,0
1,-3,-2,0,-2,-1,-1,1,-1,2,-1,-1,0,0,-1,-2,0
-2,0,1,-3,-2,-1,0,-2,2,-1,-2,-1,0,-2,-2,-1,0
2,4,4,1,1,0,2,-1,-3,-18,-7,-3,-3,0,1,1,0
-3,4,2,-3,-3,-4,0,-2,0,3,-2,-2,-1,0,-2,0,0
-1,-1,-3,-2,-2,-2,-1,-1,1,8,4,2,0,-1,0,0,0
0,-6,-3,-1,0,0,0,-1,-3,-4,-4,-1,-3,-2,1,-2,0
-3,1,2,0,0,-4,-8,-2,-1,5,0,-1,-1,0,-1,1,0
-3,-7,-3,-1,0,6,-2,0,-2,2,-1,-2,-5,-18,5,-2,0
-1,-4,-5,0,-2,-3,1,-2,0,7,2,0,-1,-2,-1,0,0
-3,-12,-3,-1,0,-5,-6,-3,-1,2,2,0,-1,7,-4,-2,0
-1,-2,-5,-2,-2,1,-1,-1,-1,1,2,0,-1,-4,-2,-1,0
7,17,8,5,2,3,5,3,-1,-2,-7,-3,1,3,-3,1,0
-8,-13,-1,-6,-4,-3,-1,-4,2,9,2,2,0,4,1,1,0
-2,0,-2,-2,-1,-2,1,2,0,2,5,0,-1,1,0,-1,0
1,8,-2,0,-1,0,-2,-2,-2,-5,-1,-1,-2,-2,-1,-1,0
-1,3,-1,0,-1,-2,-2,-1,-2,-3,-3,1,0,-1,-1,0,0
1,-1,-4,-1,0,3,2,1,-1,0,1,-2,-2,-4,-2,-2,0
-2,-1,0,0,0,-3,-2,-2,-4,-2,-2,-3,-3,-1,-1,-3,0
-2,-6,-3,-1,-1,-3,-1,-1,1,8,2,2,-1,0,2,0,0
3,3,-3,-2,-2,-2,-5,-1,-8,-13,-10,-5,-5,-1,1,-4,0
1,2,2,2,-1,-1,4,-1,0,-4,-4,-2,0,-2,-3,0,0
1,4,3,-1,0,1,-1,-1,4,4,4,1,1,0,-3,1,0
-1,-2,-1,-1,1,-1,-1,0,-3,-1,1,-2,-3,1,0,-1,0
-3,0,-6,0,-2,-1,2,-1,1,7,3,-1,1,-1,-2,-2,0
-1,1,0,-1,-3,-1,-2,-1,-2,-6,-1,3,1,-1,-2,-1,0
3,10,5,1,-2,-3,2,-2,0,-6,2,0,0,1,-1,2,0
-9,-9,-23,-9,-6,-4,-2,-3,0,2,3,-1,0,0,-6,-2,0
-1,0,-1,-3,-1,-1,-2,-3,4,6,2,4,2,1,0,1,0
1,4,5,2,1,-2,1,0,-1,-5,-6,-1,-1,-2,-1,-2,0
-3,-4,-1,0,-1,-1,0,-1,1,2,-1,2,0,0,0,-1,0
1,0,3,2,1,0,-5,1,-5,-1,-2,-4,-2,-2,-1,-1,0
0,-6,-1,-1,-1,-1,-1,0,-2,0,0,-4,-1,-2,-2,2,0
-1,7,3,1,-2,0,0,-1,1,-4,3,0,0,-1,4,-1,0
-2,-5,-5,0,0,-2,1,-1,0,-3,0,0,-1,1,-2,-1,0
-3,-20,-1,-4,-1,-3,-3,-2,-6,-19,-17,-5,-1,-1,7,0,0
-1,8,4,-1,-2,1,0,-1,-1,-1,0,-1,0,-3,1,-2,0
2,6,3,2,1,1,0,2,2,7,1,0,-1,2,2,-1,0
-1,-7,-5,-2,-1,-3,0,-3,-2,-1,-3,0,-1,-2,-2,-1,0
0,13,6,0,0,1,0,-2,-2,2,1,-3,-2,-3,-6,0,0
0,1,0,-1,1,-1,-2,0,0,12,5,1,-2,-1,-1,-3,0
-2,-20,-6,-2,-1,-1,-5,-2,-2,2,-2,-2,-1,-1,4,-3,0
-3,4,-3,-2,-3,-1,-4,-4,0,-2,-1,0,0,1,1,1,0
1,8,2,0,-2,0,1,0,3,14,5,4,1,0,-4,-2,0
-1,-3,-1,-3,0,-1,2,0,-3,-2,-1,-5,-3,-1,-1,-2,0
-1,4,-1,-2,-1,-1,-2,0,2,1,5,-1,-2,-2,-3,0,0
-5,-12,-9,-2,-2,-1,-2,-3,-2,-1,1,-1,-3,-1,-2,-1,0
1,1,0,0,-1,1,1,-2,-1,-3,-2,-3,-1,-1,-2,-2,0
2,13,3,1,1,-1,0,1,-2,-13,-5,-3,0,-1,0,-1,0
-2,0,-2,-1,-2,-1,0,-1,0,7,2,-1,0,1,-1,0,0
-1,5,-1,-1,1,-1,-3,-1,-2,-10,-7,-3,-1,-2,-3,-2,0
0,0,1,1,-1,-2,2,-1,-1,-6,-3,-3,-3,-2,-3,-2,0
0,1,3,0,0,0,0,1,-1,0,-2,0,-2,-2,-3,-2,0
-1,1,0,-2,1,1,-1,0,-2,-4,-2,-2,0,0,-2,-1,0
0,14,1,-1,-3,0,1,0,-3,-6,-4,-3,0,-2,-3,-3,0
0,1,0,-1,0,-1,-1,-1,0,7,5,1,1,-1,0,1,0
5,2,6,1,2,-1,0,3,-18,-19,-31,-14,-7,-6,-3,-8,0
1,2,5,-1,-1,-1,-2,-1,-2,1,-3,-2,0,0,0,-2,0
2,-5,1,1,0,0,-1,0,7,17,9,4,0,2,1,2,0
-5,-3,-6,-4,-2,-2,0,-1,0,-1,-2,-1,-1,-2,-1,-1,0
-3,-8,-4,-1,-3,-1,-2,-1,3,7,5,3,3,1,0,1,0
0,2,1,-1,-2,1,1,0,0,-2,1,-1,-2,-4,0,-1,0
-3,-4,-2,-3,-3,-3,-1,-3,-2,-1,1,0,-1,1,-2,0,0
1,1,0,0,0,0,-2,-2,-3,1,-3,-4,-2,0,0,-2,0
-4,-6,-5,0,-1,-2,-1,-2,1,2,2,1,0,1,1,1,0
1,3,-2,0,0,-1,0,-1,0,0,-1,0,0,-1,-2,1,0
-1,-2,-4,-3,-1,-2,0,-3,2,7,8,1,0,0,-1,1,0
0,1,0,1,0,0,-1,-1,-5,-21,-15,-5,-3,-2,-3,-3,0
-1,-1,1,0,0,-1,0,-1,0,3,1,0,2,-2,1,-1,0
0,3,3,-2,0,-1,-1,-1,1,7,3,2,-1,-2,1,0,0
-3,-4,-5,-6,-3,-1,-2,-3,-4,-1,0,-3,-2,-1,-2,-1,0
0,-2,0,1,0,0,-1,0,0,1,0,2,-3,-1,-1,0,0
0,8,5,2,0,2,1,0,1,-3,0,-1,-1,-1,-1,-1,0
-1,2,-4,-3,-2,0,0,-1,-4,-9,-5,-2,-1,-1,-1,-3,0
-1,0,1,1,-3,-4,-10,0,0,2,0,-4,-1,5,0,-2,0
-1,-1,-1,-1,-1,-3,-3,-1,-1,4,1,-1,0,1,-10,-2,0
-1,-11,-3,1,0,9,11,-2,-2,9,0,-6,-5,-16,-2,-5,0
0,-1,-3,-3,0,-3,-8,-1,-2,4,1,0,-1,-1,4,-1,0
0,-7,1,2,2,-2,-2,0,0,-1,1,3,-1,2,0,0,0
1,3,0,0,1,0,9,0,-4,4,-3,-6,-3,-5,-11,-1,0
0,-6,-2,-2,-2,-2,0,0,0,-6,-2,1,-1,1,0,1,0
3,14,11,3,1,-1,-2,2,3,23,6,2,1,4,8,3,0
-13,-25,-19,-10,-6,-4,-4,-9,4,18,9,3,1,0,4,0,0
-7,-30,-10,-3,-2,-2,-4,-2,5,7,9,4,1,1,3,0,0
1,21,6,-1,-1,-2,2,1,0,-4,-2,0,0,1,-8,0,0
1,2,3,1,0,0,0,0,-3,-6,-2,-1,-1,0,1,-2,0
0,-1,-1,-3,-1,-2,-5,-1,-2,-7,-1,-1,0,-1,0,1,0
-1,4,1,0,-1,2,0,-1,-2,-10,-4,-3,-2,-1,-1,-2,0
2,5,3,-1,0,0,-3,0,0,1,2,0,0,0,0,0,0
-3,-3,-4,-1,-1,-2,0,-2,-1,-6,-2,-1,-1,-2,-4,-1,0
2,5,4,0,-2,-2,5,1,0,-1,-6,-1,-1,0,-2,-1,0
-4,-5,-2,-3,-4,-2,-3,-3,-2,-1,1,1,0,0,1,-1,0
1,7,2,-1,0,-1,-1,1,0,-10,-4,-1,1,0,0,-1,0
-6,-1,-6,-3,-4,0,7,-2,3,2,0,-1,1,0,3,1,0
0,4,1,0,0,-1,-1,-2,-4,-12,-7,-3,-1,-4,-4,-1,0
1,5,4,-3,-1,0,5,-2,-3,-13,-8,-3,-2,-1,-1,-2,0
0,5,2,0,0,0,-2,1,0,3,0,-1,-1,-1,1,-1,0
0,-2,-1,0,1,-2,-4,-3,-2,2,2,-1,0,-2,-2,-2,0
0,-1,0,0,0,-3,-1,-1,-2,1,2,0,-2,1,-2,-2,0
0,0,-3,-2,-1,-2,-4,0,-1,0,2,-2,-2,-3,-1,-3,0
-2,-2,-4,-1,-1,-3,-2,-2,-1,2,2,-3,0,0,-1,-1,0
0,4,1,0,0,-1,-3,-1,-3,-7,-6,-1,-2,0,-2,0,0
1,5,3,2,-1,0,1,0,-1,-6,0,-3,-3,-2,-10,-1,0
1,6,2,-2,-2,-1,-6,-1,1,1,2,-2,-1,-2,0,0,0
-1,-5,-3,-1,0,0,0,0,2,12,6,1,0,-1,4,1,0
-2,-5,-1,0,3,0,-2,-1,-1,2,2,-3,-1,-1,-6,-2,0
-4,-3,-3,-2,-2,-1,-4,-1,6,0,-3,0,-1,0,2,0,0
-1,-4,-2,-1,-2,-1,-2,0,-2,1,-2,-1,-2,-1,2,-3,0
-1,0,2,-1,-1,2,0,0,-3,2,-1,-1,0,0,0,-3,0
-4,-7,-4,0,-2,-2,-1,0,0,2,-2,2,1,-2,-3,-1,0
-2,-5,-3,-3,-1,0,-1,-1,-3,0,-4,1,-1,-1,-2,-1,0
0,5,-2,-1,0,-1,-1,-3,-1,-3,1,-1,0,-1,0,0,0
-1,0,-3,-1,-1,-1,-1,-1,-2,1,2,0,1,1,1,1,0
-2,2,2,-1,-2,-2,-1,-2,-1,-11,-5,-2,-1,-1,-1,0,0
0,2,0,-2,-1,0,-2,-3,0,1,0,-1,-1,-2,0,0,0
1,-2,-1,1,-2,1,12,1,0,9,4,-2,1,1,4,1,0
-2,0,-9,-3,-2,-2,-1,-2,-3,-12,-1,-1,0,-1,-1,0,0
1,1,2,-1,-1,-2,-3,-1,-1,1,-4,-3,-1,-2,-2,-1,0
0,1,3,-1,1,-2,0,0,-2,3,1,-3,-1,3,2,0,0
-3,-4,-3,-2,1,-1,-4,-1,-1,5,1,3,0,0,-2,0,0
2,2,1,-2,1,0,-3,-1,-8,-13,-11,-5,-3,-4,-3,-5,0
-1,-2,3,-1,1,1,-3,0,0,1,1,-1,0,-2,-2,-3,0
-1,2,1,-1,-1,-1,-2,0,1,3,3,0,-1,0,0,-1,0
1,6,6,1,-1,-1,-4,1,-6,-11,-14,-5,-4,0,-1,-4,0
-2,-7,6,-1,-3,-2,-1,-2,2,4,2,0,-1,0,-1,0,0
-1,2,-1,-2,-1,-5,-4,-2,1,9,3,3,0,-2,-1,0,0
-1,1,0,-1,-1,2,-1,-2,-1,2,-1,-2,-1,-1,1,-2,0
1,2,1,-1,-2,0,-3,-1,-2,0,2,0,0,-1,-9,-1,0
-4,-13,-8,-3,0,2,5,-4,0,4,1,-1,-2,-2,-1,-2,0
-1,0,-6,-2,-2,-1,4,-3,-1,0,0,-1,-3,-1,-1,-1,0
-1,2,0,1,0,-2,-2,0,-1,0,-1,-1,2,1,-1,0,0
-1,-2,-3,-2,-2,0,-2,-1,-1,1,4,-3,1,1,0,0,0
-2,5,2,-1,-1,-2,0,-1,-1,-1,-1,-3,-2,-5,-19,-2,0
-1,4,-1,-2,-1,-1,-3,0,-1,-6,3,0,-2,0,2,2,0
-2,1,-7,-2,-3,-2,2,-3,5,12,6,5,-1,1,3,2,0
0,-8,-3,-1,1,0,-1,0,-11,-19,-14,-10,-6,-5,-4,-8,0
2,4,2,3,-1,-2,-2,0,-2,1,-1,0,1,0,3,-1,0
3,11,6,3,2,0,0,0,-1,7,3,1,0,-2,2,1,0
-2,-5,-3,-3,0,-2,-3,-1,0,2,2,-1,-2,-1,0,0,0
-3,-6,-6,-3,-1,-2,6,-4,-1,2,-3,-2,0,-2,-1,-1,0
-2,-3,-1,-1,-1,-2,-3,-1,0,2,-2,0,-3,0,3,0,0
-3,-3,-2,-2,-1,-2,-6,-2,1,2,0,-2,-1,1,4,-2,0
3,5,8,2,0,0,-1,2,-3,-9,-7,-6,-2,0,0,-4,0
-1,-3,-2,2,-1,1,-2,-1,3,10,4,1,0,-2,-3,1,0
0,5,-1,-1,1,-2,0,0,-4,-8,-1,-3,-2,-2,-1,-1,0
-6,-12,-17,-6,-3,-1,-2,-2,2,-4,-1,-1,0,1,4,-1,0
-1,2,1,-1,-1,1,-1,-2,0,2,-1,0,0,-2,-1,1,0
3,8,5,1,0,-1,-4,1,-5,-9,-9,-3,-2,2,5,-3,0
0,-7,-3,-3,-2,1,-2,-3,0,1,2,0,-1,0,-1,-1,0
-1,0,0,1,-2,-1,-1,1,0,4,1,0,2,-1,-3,0,0
-2,0,0,1,-1,-2,1,0,-3,-2,1,-2,0,-1,0,-1,0
-2,0,1,-1,-2,1,0,-2,0,1,2,0,-1,-1,-2,0,0
-1,0,-3,-2,-2,-2,0,0,-1,2,1,2,0,-1,-1,0,0
0,-4,1,1,0,-1,1,-1,-2,3,-1,0,0,-3,-20,-3,0
-1,-2,-2,-3,-1,-2,-1,0,0,0,-2,0,0,0,1,-3,0
-2,5,4,-2,-1,0,2,-2,2,0,-1,1,1,-1,4,0,0
-2,-24,-10,-2,1,-1,-1,-2,-4,1,-7,-6,-4,-4,-4,-3,0
1,-2,2,0,0,-1,-3,0,1,13,6,1,-1,-1,1,-1,0
0,1,2,1,-1,0,1,-1,-3,-25,-21,-3,0,0,3,-1,0
-4,0,-1,-3,-2,-1,-1,-2,0,-4,0,0,-2,-1,2,0,0
0,13,8,0,-1,-1,0,-2,1,7,4,2,1,1,-1,2,0
-4,-9,-4,-2,-2,-3,-2,-2,0,0,1,-1,-2,-1,0,-2,0
-2,-1,-1,-3,-3,0,-3,-1,1,0,2,2,-2,-2,5,0,0
-1,2,1,-3,-1,3,4,-1,-1,1,1,-1,-2,0,2,1,0
-2,-3,-2,1,1,-2,-1,0,1,0,1,-1,0,1,-3,0,0
9,3,1,0,0,-3,-2,1,-14,-3,-1,-1,-2,0,-1,-3,0
-4,2,-2,-2,-1,-1,2,0,-3,1,3,-1,0,-1,-2,0,0
24,8,0,0,-1,-2,-2,1,-16,-6,-2,-2,-1,-2,-2,-5,0
-5,-3,-3,-3,-3,-3,-5,-4,-7,-7,0,-2,0,-1,-1,-2,0
-4,-3,0,-1,0,-1,0,-1,10,4,5,0,1,-1,1,1,0
2,9,-1,-1,0,1,-1,-2,-1,-4,0,-2,-2,-1,-2,-2,0
-5,1,-2,0,-1,0,0,-3,5,0,0,-2,0,0,1,0,0
-4,-3,-1,1,-1,-1,-1,1,4,9,1,-1,-1,0,0,0,0
-7,-3,-1,-3,-2,-1,-2,-3,-2,-4,0,0,-1,1,-2,0,0
3,-1,0,-1,0,-2,-2,1,1,6,1,2,1,-1,-1,0,0
-4,-2,2,2,0,-2,0,-2,2,-1,-3,-3,-2,0,-1,1,0
3,8,3,-3,-2,-1,-1,-2,0,-2,2,-1,-1,-1,-1,0,0
-11,-3,-7,-4,-3,-2,-4,-5,1,3,1,0,-1,-1,-1,1,0
0,-2,-4,0,0,-1,0,-2,1,9,5,-1,-2,1,0,-1,0
-2,1,1,-2,-1,0,0,1,0,-4,-4,-4,-2,-2,-1,-1,0
-2,-1,2,-2,0,0,-1,1,-1,-3,-1,1,-1,-1,-2,-1,0
3,-2,-1,-1,0,-1,-3,0,-10,-3,-3,-1,0,0,-1,-2,0
3,4,1,2,0,1,-2,-1,-1,3,2,-1,-2,-1,-1,-1,0
-1,4,-1,-1,-1,-2,-1,1,0,-9,-12,-7,-4,-1,0,-2,0
7,2,5,-1,0,-3,1,-2,-3,-2,0,1,1,2,1,-1,0
-13,-15,-14,-8,-6,-2,-3,-5,2,2,6,2,1,-2,-2,0,0
-2,1,-3,-1,-3,0,0,-1,4,6,2,-1,-1,0,-1,-1,0
2,5,6,4,1,0,0,1,0,2,-1,-2,-2,0,-1,-2,0
-2,-1,-3,0,-1,-1,-2,-1,0,-3,-2,0,1,-2,-1,-2,0
-2,-1,-2,0,0,0,-3,0,0,-2,0,-1,1,-3,-2,-1,0
0,3,4,-1,0,-2,-1,0,-4,-2,-3,-2,-2,0,-3,-2,0
1,2,-1,0,1,-1,0,0,3,0,3,1,0,0,0,1,0
-4,-2,-3,-3,-2,1,-1,-1,-1,-2,-1,-1,0,-2,-1,-3,0
-2,2,2,0,0,-2,-1,0,2,4,1,1,1,0,-1,-1,0
-1,0,-2,-3,-2,-1,-2,0,-2,-8,-4,-5,-3,-1,-2,-2,0
1,0,4,1,0,-1,0,-1,2,9,2,-1,1,0,2,-1,0
1,-2,3,1,2,-1,0,1,-12,-24,-21,-11,-7,-5,-5,-6,0
2,2,5,2,1,-1,1,0,1,1,-1,0,-2,-1,-2,-1,0
1,8,2,-1,-1,-1,-1,0,1,6,2,2,1,0,1,1,0
-3,-8,-6,-2,-2,-2,-3,-3,4,2,1,-1,-1,-1,-2,0,0
-15,-3,-2,-2,-1,-1,-2,-2,1,2,5,4,0,0,1,-1,0
3,2,-2,-3,-1,-1,0,-1,1,0,3,-4,-1,2,-1,-2,0
-1,-4,-3,-3,-2,-3,-2,-1,1,0,0,-1,0,0,-1,0,0
-2,4,3,1,-1,1,0,1,0,-2,-3,-1,-2,0,0,-1,0
-1,-7,-6,-4,-2,1,-1,-2,2,4,5,1,0,-1,0,-1,0
4,2,0,0,1,-1,1,2,-4,2,-2,0,-2,-4,-3,-2,0
-1,-2,-2,-2,-2,-2,-2,-2,4,7,4,1,2,1,-1,0,0
-3,-3,-3,-2,-3,-1,-3,-3,-2,-1,0,1,0,-1,0,0,0
0,0,0,2,0,-2,1,0,-1,1,-1,-2,-1,1,-1,0,0
-1,1,1,-1,-1,1,-1,1,-3,-1,-3,-1,-1,-1,-3,-1,0
2,-4,-1,0,0,-1,-2,-1,-1,4,-1,-2,-2,-3,1,-1,0
-3,-1,-2,-1,-1,-1,0,-2,0,2,-1,-1,0,0,3,0,0
1,5,0,0,0,1,0,0,-1,-1,0,0,-1,-3,-3,-2,0
-8,-4,-5,-4,-2,-3,-2,-3,1,1,0,-1,0,0,-1,-2,0
0,-1,2,-1,0,0,-1,-1,-1,1,-1,-1,-2,-1,-1,0,0
2,1,2,0,-1,0,0,0,-1,2,2,-3,-1,-1,-1,-3,0
-1,-5,-5,-1,0,-1,-1,-1,-1,3,1,-1,0,-2,-3,-2,0
-1,0,1,-1,0,-1,1,0,-2,-2,-3,-3,-3,-2,-2,0,0
1,2,0,0,-1,0,-1,0,0,0,-3,-2,-1,-1,-2,-1,0
0,-2,0,-2,-1,-1,-1,-1,-2,-1,-3,-3,-1,-1,1,0,0
-1,-1,-1,-2,-1,-2,-2,-1,-2,-2,-2,0,0,0,0,1,0
1,1,1,0,0,1,0,0,2,17,7,2,0,0,0,1,0
0,-12,-1,0,-2,-3,-2,-1,-5,-20,-13,-6,-2,2,-3,-3,0
0,1,3,1,-2,-1,0,-1,-1,-1,-2,1,1,-3,-3,-2,0
2,10,5,1,-1,-1,0,1,2,6,4,3,-1,0,1,-1,0
-2,-1,-5,-2,-1,-2,-1,-2,0,-8,0,2,-1,0,-1,0,0
-2,4,1,-1,-2,-1,0,-2,-2,-1,-1,-2,-2,-3,-1,1,0
-1,-2,-1,-2,-1,-2,-2,-2,-1,-1,-1,-3,-1,-2,0,0,0
-2,-1,-4,-2,1,1,-1,-3,0,3,2,-1,-2,-1,1,0,0
0,1,3,0,-1,0,-2,1,-3,0,-3,-2,1,-1,-2,-5,0
-3,-7,-2,-3,-1,-2,-1,-1,1,3,5,0,-3,-1,-2,-2,0
0,2,0,3,0,-1,0,-1,-2,-3,-3,-2,-1,-1,-2,1,0
-2,-2,-3,-2,-2,-1,0,-2,1,1,1,0,2,-1,-2,0,0
-3,-2,-1,-2,0,1,-1,-2,2,-2,-1,0,-1,-1,1,0,0
3,18,7,3,0,0,-1,1,3,-8,-2,0,1,0,1,1,0
-14,-27,-25,-13,-7,-5,-8,-8,-1,-6,5,0,-1,-1,0,-1,0
-1,1,-2,-1,0,-1,0,1,1,8,4,0,-1,0,0,0,0
4,13,4,3,1,0,-1,0,-3,-3,-6,-4,-3,1,-1,-2,0
-1,-3,0,-1,-2,-1,-3,-2,-2,2,-3,0,-1,0,0,1,0
1,0,3,-1,0,0,1,0,-4,2,-1,-2,-1,-4,0,-1,0
2,0,1,0,1,-3,0,-1,-2,1,0,-3,-2,-5,-4,-1,0
1,1,3,0,0,1,0,0,0,-1,3,1,-2,-1,-1,0,0
-1,-3,-1,-2,-2,0,-1,-1,-2,-2,-2,-2,0,-2,-1,-2,0
1,2,2,0,-2,0,-1,0,2,8,-3,2,-1,0,0,0,0
-2,-12,-5,-1,-1,-2,-2,0,-2,0,-2,-4,-2,0,-2,-2,0
3,6,2,2,1,0,0,2,-2,1,-1,-4,-2,1,-1,-1,0
-3,1,-2,-1,-2,-1,-2,-3,-1,-1,1,2,-1,0,-1,-1,0
-3,-1,1,-1,0,-3,0,0,-1,1,-2,-1,0,-1,-1,-2,0
-5,-1,-5,-5,-3,-3,0,-3,-1,-2,1,0,-2,-1,-1,1,0
-1,11,2,-1,0,-1,0,-1,0,-15,2,0,0,-2,-1,1,0
-4,-4,-6,-3,-2,-2,-2,-2,-2,2,-1,-3,-1,-2,0,-3,0
0,-2,0,-1,-2,-1,-1,1,-1,3,1,0,-2,-2,0,0,0
2,1,1,0,0,-1,-1,1,-1,-3,-2,0,-2,-1,-2,0,0
-1,0,-2,0,0,1,-1,0,-3,-1,-4,-2,0,-1,-2,-2,0
-1,-1,1,0,-1,0,1,0,-1,0,0,-1,0,-2,-1,-1,0
-1,0,3,0,-3,0,-1,0,0,0,-4,0,-1,1,-1,0,0
3,-1,4,0,0,-1,1,0,-5,1,-1,-4,-4,-2,-2,-4,0
-3,-3,-2,-3,-2,-3,0,-3,-1,-1,1,-1,0,-1,0,-2,0
0,8,0,1,0,1,-2,0,1,4,1,2,0,1,-1,1,0
-2,-5,-1,-1,0,-1,1,-3,-2,2,1,0,-2,-1,-1,-1,0
0,4,2,-3,0,1,-1,0,-2,-1,-3,0,0,-2,-1,-1,0
0,-1,-2,-1,1,1,1,-1,1,-1,1,0,0,-1,0,-2,0
-1,-4,-1,0,-1,-2,-1,-2,-3,-2,-1,-2,-1,-2,-1,-1,0
-1,0,2,0,-1,1,0,0,-1,1,-1,-2,-2,0,-3,2,0
